card_id	field	source	source_date	notes
npc.kamil.3458	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15255931	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karamel.4882	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215876	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karamel.4882	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215876	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karamel.4882	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215876	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karamel.4882	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215876	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karamel.4882	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215876	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.karil_the_tainted.1675	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199259	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	hazards	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde.12262	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15265760	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde_the_craven.12331	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200397	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde_the_craven.12331	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200397	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde_the_craven.12331	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200397	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde_the_craven.12331	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200397	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kasonde_the_craven.12331	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200397	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.keef.7105	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199871	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.keef.7105	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199871	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.keef.7105	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199871	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.keef.7105	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199871	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.keef.7105	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199871	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kephri.11719	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200302	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kephri.11719	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200302	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kephri.11719	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200302	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kephri.11719	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200302	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kephri.11719	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200302	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ket_zek.3125	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215877	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ketla_the_unworthy.12329	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15212400	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ketla_the_unworthy.12329	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15212400	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ketla_the_unworthy.12329	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15212400	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ketla_the_unworthy.12329	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15212400	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ketla_the_unworthy.12329	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15212400	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_commander.4972	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199749	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_commander.4972	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199749	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_commander.4972	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199749	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_commander.4972	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199749	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_commander.4972	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199749	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_guard.1208	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199550	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_ogre.1225	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199670	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_scorpion.1226	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199669	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_trooper.4969	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199549	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_trooper.4969	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199549	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_trooper.4969	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199549	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_trooper.4969	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199549	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_trooper.4969	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199549	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_warlord.6390	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199163	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_warlord.6390	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199163	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_warlord.6390	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199163	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_warlord.6390	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199163	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.khazard_warlord.6390	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199163	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.killerwatt.469	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215878	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_black_dragon.239	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15234126	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_kurask.7405	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15283143	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_roald.4163	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199212	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_roald.4163	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199212	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_roald.4163	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199212	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_roald.4163	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199212	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_roald.4163	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199212	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_sand_crab.7266	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199881	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_sand_crab.7266	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199881	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_sand_crab.7266	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199881	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_sand_crab.7266	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199881	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_sand_crab.7266	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199881	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.king_scorpion.3027	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199348	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_ardougne.3297	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267377	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_ardougne.3297	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267377	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_ardougne.3297	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267377	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_ardougne.3297	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267377	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_ardougne.3297	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267377	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_saradomin.2213	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199546	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_varlamore.12916	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200508	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_varlamore.12916	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200508	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_varlamore.12916	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200508	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_varlamore.12916	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200508	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.knight_of_varlamore.12916	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200508	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kob.7107	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267873	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kob.7107	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267873	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kob.7107	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267873	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kob.7107	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267873	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kob.7107	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15267873	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kolodion.1609	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199471	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.koschei_the_deathless.3897	aggression	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.koschei_the_deathless.3897	attack_speed	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.koschei_the_deathless.3897	attack_styles	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.koschei_the_deathless.3897	hitpoints	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.koschei_the_deathless.3897	max_hit	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.koschei_the_deathless.3897	notes	CL864 quest catalogue-gap review using pinned cache revision 239	2026-08-02	Manual high-confidence quest-gap activation
npc.kraka.928	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199547	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kraken.494	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15275537	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kree_arra.3162	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15235236	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kroy.9560	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200070	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kroy.9560	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200070	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kroy.9560	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200070	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kroy.9560	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200070	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kroy.9560	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200070	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kruk.6805	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217753	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kruk.6805	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217753	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kruk.6805	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217753	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kruk.6805	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217753	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kruk.6805	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15217753	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.ksenia.2627	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199957	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.kurask.410	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15286436	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lanzig.3940	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199225	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lanzig.3940	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199225	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lanzig.3940	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199225	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lanzig.3940	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199225	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lanzig.3940	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199225	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_chicken.14510	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200687	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_chicken.14510	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200687	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_chicken.14510	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200687	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_chicken.14510	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200687	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_chicken.14510	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15200687	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_mosquito.6272	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15216710	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_mosquito.6272	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15216710	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_mosquito.6272	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15216710	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_mosquito.6272	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15216710	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.large_mosquito.6272	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15216710	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_dragon.6593	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199620	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_dragon.6593	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199620	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_dragon.6593	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199620	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_dragon.6593	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199620	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_dragon.6593	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199620	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lava_strykewyrm.15500	slayer_requirement	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15284421	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leech.3233	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199783	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leech.3233	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199783	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leech.3233	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199783	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leech.3233	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199783	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leech.3233	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199783	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lensa.3943	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199668	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lensa.3943	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199668	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lensa.3943	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199668	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lensa.3943	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199668	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lensa.3943	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199668	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leon_d_cour.3360	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15213177	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leon_d_cour.3360	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15213177	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leon_d_cour.3360	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15213177	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leon_d_cour.3360	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15213177	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.leon_d_cour.3360	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15213177	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon.2005	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199195	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon_champion.3357	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15279254	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon_champion.3357	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15279254	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon_champion.3357	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15279254	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon_champion.3357	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15279254	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lesser_demon_champion.3357	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15279254	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lev.2619	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15258499	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.liliya.2632	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199958	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizard.458	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15199809	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	hazards	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman.6914	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15203993	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	hazards	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	hitpoints	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_brute.6918	max_hit	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15215879	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_shaman.6766	aggression	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221680	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_shaman.6766	attack_speed	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221680	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_shaman.6766	attack_styles	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221680	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
npc.lizardman_shaman.6766	hazards	https://oldschool.runescape.wiki/w/Special:Redirect/revision/15221680	2026-08-06	OSRS Wiki Infobox Monster; fill-only sync
