source_card_id	reward_kind	rule_id	description	target_card_ids
item.raw_giant_krill.32309	MATERIAL_CONVERSION	material.cooking.giant_krill.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.giant_krill.32312
item.giant_krill.32312	MATERIAL_CONVERSION	material.cooking.giant_krill.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_giant_krill.32309
item.raw_giral_bat_2.20874	MATERIAL_CONVERSION	material.cooking.giral_bat_2.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.giral_bat_2.20875
item.giral_bat_2.20875	MATERIAL_CONVERSION	material.cooking.giral_bat_2.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_giral_bat_2.20874
item.raw_graahk.29119	MATERIAL_CONVERSION	material.cooking.graahk.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_graahk.29149
item.cooked_graahk.29149	MATERIAL_CONVERSION	material.cooking.graahk.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_graahk.29119
item.raw_guanic_bat_0.20870	MATERIAL_CONVERSION	material.cooking.guanic_bat_0.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.guanic_bat_0.20871
item.guanic_bat_0.20871	MATERIAL_CONVERSION	material.cooking.guanic_bat_0.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_guanic_bat_0.20870
item.raw_haddock.32317	MATERIAL_CONVERSION	material.cooking.haddock.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.haddock.32320
item.haddock.32320	MATERIAL_CONVERSION	material.cooking.haddock.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_haddock.32317
item.raw_halibut.32333	MATERIAL_CONVERSION	material.cooking.halibut.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.halibut.32336
item.halibut.32336	MATERIAL_CONVERSION	material.cooking.halibut.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_halibut.32333
item.raw_harpoonfish.25564	MATERIAL_CONVERSION	material.cooking.harpoonfish.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.harpoonfish.25565
item.harpoonfish.25565	MATERIAL_CONVERSION	material.cooking.harpoonfish.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_harpoonfish.25564
item.raw_herring	MATERIAL_CONVERSION	material.cooking.herring.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.herring
item.herring	MATERIAL_CONVERSION	material.cooking.herring.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_herring
item.raw_jubbly.7566	MATERIAL_CONVERSION	material.cooking.jubbly.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_jubbly.7568
item.cooked_jubbly.7568	MATERIAL_CONVERSION	material.cooking.jubbly.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_jubbly.7566
item.raw_jumbo_squid.31561	MATERIAL_CONVERSION	material.cooking.jumbo_squid.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.jumbo_squid.31564
item.jumbo_squid.31564	MATERIAL_CONVERSION	material.cooking.jumbo_squid.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_jumbo_squid.31561
item.raw_karambwan.3142	MATERIAL_CONVERSION	material.cooking.karambwan.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_karambwan.3144
item.cooked_karambwan.3144	MATERIAL_CONVERSION	material.cooking.karambwan.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_karambwan.3142
item.raw_kryket_bat_4.20878	MATERIAL_CONVERSION	material.cooking.kryket_bat_4.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.kryket_bat_4.20879
item.kryket_bat_4.20879	MATERIAL_CONVERSION	material.cooking.kryket_bat_4.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_kryket_bat_4.20878
item.raw_kyatt.29125	MATERIAL_CONVERSION	material.cooking.kyatt.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_kyatt.29152
item.cooked_kyatt.29152	MATERIAL_CONVERSION	material.cooking.kyatt.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_kyatt.29125
item.raw_kyren_fish_6.20867	MATERIAL_CONVERSION	material.cooking.kyren_fish_6.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.kyren_fish_6.20868
item.kyren_fish_6.20868	MATERIAL_CONVERSION	material.cooking.kyren_fish_6.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_kyren_fish_6.20867
item.raw_larupia.29122	MATERIAL_CONVERSION	material.cooking.larupia.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_larupia.29146
item.cooked_larupia.29146	MATERIAL_CONVERSION	material.cooking.larupia.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_larupia.29122
item.raw_lava_eel.2148	MATERIAL_CONVERSION	material.cooking.lava_eel.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.lava_eel.2149
item.lava_eel.2149	MATERIAL_CONVERSION	material.cooking.lava_eel.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_lava_eel.2148
item.raw_leckish_fish_2.20859	MATERIAL_CONVERSION	material.cooking.leckish_fish_2.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.leckish_fish_2.20860
item.leckish_fish_2.20860	MATERIAL_CONVERSION	material.cooking.leckish_fish_2.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_leckish_fish_2.20859
item.raw-lobster	MATERIAL_CONVERSION	material.cooking.lobster.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.lobster
item.lobster	MATERIAL_CONVERSION	material.cooking.lobster.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw-lobster
item.raw_mackerel.353	MATERIAL_CONVERSION	material.cooking.mackerel.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.mackerel.355
item.mackerel.355	MATERIAL_CONVERSION	material.cooking.mackerel.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_mackerel.353
item.raw_manta_ray.389	MATERIAL_CONVERSION	material.cooking.manta_ray.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.manta_ray.391
item.manta_ray.391	MATERIAL_CONVERSION	material.cooking.manta_ray.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_manta_ray.389
item.raw_marlin.32349	MATERIAL_CONVERSION	material.cooking.marlin.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.marlin.32352
item.marlin.32352	MATERIAL_CONVERSION	material.cooking.marlin.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_marlin.32349
item.raw_monkfish.7944	MATERIAL_CONVERSION	material.cooking.monkfish.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.monkfish.7946
item.monkfish.7946	MATERIAL_CONVERSION	material.cooking.monkfish.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_monkfish.7944
item.raw_moonlight_antelope.29113	MATERIAL_CONVERSION	material.cooking.moonlight_antelope.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_moonlight_antelope.29143
item.cooked_moonlight_antelope.29143	MATERIAL_CONVERSION	material.cooking.moonlight_antelope.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_moonlight_antelope.29113
item.raw_moss_lizard.29076	MATERIAL_CONVERSION	material.cooking.moss_lizard.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_moss_lizard.29077
item.cooked_moss_lizard.29077	MATERIAL_CONVERSION	material.cooking.moss_lizard.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_moss_lizard.29076
item.raw_mud_pie.7168	MATERIAL_CONVERSION	material.cooking.mud_pie.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.mud_pie.7170
item.mud_pie.7170	MATERIAL_CONVERSION	material.cooking.mud_pie.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_mud_pie.7168
item.raw_murng_bat_5.20880	MATERIAL_CONVERSION	material.cooking.murng_bat_5.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.murng_bat_5.20881
item.murng_bat_5.20881	MATERIAL_CONVERSION	material.cooking.murng_bat_5.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_murng_bat_5.20880
item.raw_mycil_fish_4.20863	MATERIAL_CONVERSION	material.cooking.mycil_fish_4.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.mycil_fish_4.20864
item.mycil_fish_4.20864	MATERIAL_CONVERSION	material.cooking.mycil_fish_4.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_mycil_fish_4.20863
item.raw_mystery_meat.24782	MATERIAL_CONVERSION	material.cooking.mystery_meat.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_mystery_meat.24785
item.cooked_mystery_meat.24785	MATERIAL_CONVERSION	material.cooking.mystery_meat.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_mystery_meat.24782
item.raw_phluxia_bat_3.20876	MATERIAL_CONVERSION	material.cooking.phluxia_bat_3.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.phluxia_bat_3.20877
item.phluxia_bat_3.20877	MATERIAL_CONVERSION	material.cooking.phluxia_bat_3.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_phluxia_bat_3.20876
item.raw-pike	MATERIAL_CONVERSION	material.cooking.pike.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.pike
item.pike	MATERIAL_CONVERSION	material.cooking.pike.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw-pike
item.raw_prael_bat_1.20872	MATERIAL_CONVERSION	material.cooking.prael_bat_1.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.prael_bat_1.20873
item.prael_bat_1.20873	MATERIAL_CONVERSION	material.cooking.prael_bat_1.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_prael_bat_1.20872
item.raw_psykk_bat_6.20882	MATERIAL_CONVERSION	material.cooking.psykk_bat_6.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.psykk_bat_6.20883
item.psykk_bat_6.20883	MATERIAL_CONVERSION	material.cooking.psykk_bat_6.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_psykk_bat_6.20882
item.raw_pyre_fox.29110	MATERIAL_CONVERSION	material.cooking.pyre_fox.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_pyre_fox.29137
item.cooked_pyre_fox.29137	MATERIAL_CONVERSION	material.cooking.pyre_fox.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_pyre_fox.29110
item.raw_pysk_fish_0.20855	MATERIAL_CONVERSION	material.cooking.pysk_fish_0.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.pysk_fish_0.20856
item.pysk_fish_0.20856	MATERIAL_CONVERSION	material.cooking.pysk_fish_0.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_pysk_fish_0.20855
item.raw_rabbit.3226	MATERIAL_CONVERSION	material.cooking.rabbit.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_rabbit.3228
item.cooked_rabbit.3228	MATERIAL_CONVERSION	material.cooking.rabbit.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_rabbit.3226
item.raw_rainbow_crab_meat.31700	MATERIAL_CONVERSION	material.cooking.rainbow_crab_meat.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.rainbow_crab_meat.31703
item.rainbow_crab_meat.31703	MATERIAL_CONVERSION	material.cooking.rainbow_crab_meat.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_rainbow_crab_meat.31700
item.raw_rainbow_fish.10138	MATERIAL_CONVERSION	material.cooking.rainbow_fish.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.rainbow_fish.10136
item.rainbow_fish.10136	MATERIAL_CONVERSION	material.cooking.rainbow_fish.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_rainbow_fish.10138
item.raw_red_crab_meat.31686	MATERIAL_CONVERSION	material.cooking.red_crab_meat.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.red_crab_meat.31689
item.red_crab_meat.31689	MATERIAL_CONVERSION	material.cooking.red_crab_meat.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_red_crab_meat.31686
item.raw_roqed_fish_5.20865	MATERIAL_CONVERSION	material.cooking.roqed_fish_5.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.roqed_fish_5.20866
item.roqed_fish_5.20866	MATERIAL_CONVERSION	material.cooking.roqed_fish_5.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_roqed_fish_5.20865
item.raw_salmon	MATERIAL_CONVERSION	material.cooking.salmon.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.salmon
item.salmon	MATERIAL_CONVERSION	material.cooking.salmon.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_salmon
item.raw_sardine	MATERIAL_CONVERSION	material.cooking.sardine.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.sardine
item.sardine	MATERIAL_CONVERSION	material.cooking.sardine.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_sardine
item.raw_sea_turtle.395	MATERIAL_CONVERSION	material.cooking.sea_turtle.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.sea_turtle.397
item.sea_turtle.397	MATERIAL_CONVERSION	material.cooking.sea_turtle.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_sea_turtle.395
item.raw_shark.383	MATERIAL_CONVERSION	material.cooking.shark.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.shark.385
item.shark.385	MATERIAL_CONVERSION	material.cooking.shark.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_shark.383
item.raw_shrimps	MATERIAL_CONVERSION	material.cooking.shrimps.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.shrimps
item.shrimps	MATERIAL_CONVERSION	material.cooking.shrimps.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_shrimps
item.raw_slimy_eel.3379	MATERIAL_CONVERSION	material.cooking.slimy_eel.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_slimy_eel.3381
item.cooked_slimy_eel.3381	MATERIAL_CONVERSION	material.cooking.slimy_eel.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_slimy_eel.3379
item.raw_stuffed_snake.7577	MATERIAL_CONVERSION	material.cooking.stuffed_snake.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.stuffed_snake.7579
item.stuffed_snake.7579	MATERIAL_CONVERSION	material.cooking.stuffed_snake.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_stuffed_snake.7577
item.raw_summer_pie.7216	MATERIAL_CONVERSION	material.cooking.summer_pie.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.summer_pie.7218
item.summer_pie.7218	MATERIAL_CONVERSION	material.cooking.summer_pie.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_summer_pie.7216
item.raw_sunlight_antelope.29116	MATERIAL_CONVERSION	material.cooking.sunlight_antelope.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_sunlight_antelope.29140
item.cooked_sunlight_antelope.29140	MATERIAL_CONVERSION	material.cooking.sunlight_antelope.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_sunlight_antelope.29116
item.raw_suphi_fish_1.20857	MATERIAL_CONVERSION	material.cooking.suphi_fish_1.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.suphi_fish_1.20858
item.suphi_fish_1.20858	MATERIAL_CONVERSION	material.cooking.suphi_fish_1.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_suphi_fish_1.20857
item.raw_swamp_paste.1940	MATERIAL_CONVERSION	material.cooking.swamp_paste.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.swamp_paste.1941
item.swamp_paste.1941	MATERIAL_CONVERSION	material.cooking.swamp_paste.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_swamp_paste.1940
item.raw-swordfish	MATERIAL_CONVERSION	material.cooking.swordfish.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.swordfish
item.swordfish	MATERIAL_CONVERSION	material.cooking.swordfish.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw-swordfish
item.raw_swordtip_squid.31553	MATERIAL_CONVERSION	material.cooking.swordtip_squid.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.swordtip_squid.31556
item.swordtip_squid.31556	MATERIAL_CONVERSION	material.cooking.swordtip_squid.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_swordtip_squid.31553
item.raw_t_bone_steak.33106	MATERIAL_CONVERSION	material.cooking.t_bone_steak.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_t_bone_steak.33109
item.cooked_t_bone_steak.33109	MATERIAL_CONVERSION	material.cooking.t_bone_steak.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_t_bone_steak.33106
item.raw_trout	MATERIAL_CONVERSION	material.cooking.trout.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.trout
item.trout	MATERIAL_CONVERSION	material.cooking.trout.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_trout
item.raw-tuna	MATERIAL_CONVERSION	material.cooking.tuna.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.tuna
item.tuna	MATERIAL_CONVERSION	material.cooking.tuna.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw-tuna
item.raw_ugthanki_meat.1859	MATERIAL_CONVERSION	material.cooking.ugthanki_meat.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.ugthanki_meat.1861
item.ugthanki_meat.1861	MATERIAL_CONVERSION	material.cooking.ugthanki_meat.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_ugthanki_meat.1859
item.raw_wild_kebbit.29104	MATERIAL_CONVERSION	material.cooking.wild_kebbit.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_wild_kebbit.29128
item.cooked_wild_kebbit.29128	MATERIAL_CONVERSION	material.cooking.wild_kebbit.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_wild_kebbit.29104
item.raw_wild_pie.7206	MATERIAL_CONVERSION	material.cooking.wild_pie.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.wild_pie.7208
item.wild_pie.7208	MATERIAL_CONVERSION	material.cooking.wild_pie.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_wild_pie.7206
item.raw_yellowfin.32325	MATERIAL_CONVERSION	material.cooking.yellowfin.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.yellowfin.32328
item.yellowfin.32328	MATERIAL_CONVERSION	material.cooking.yellowfin.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_yellowfin.32325
item.adamant_crossbow_u.9463	MATERIAL_CONVERSION	material.stringing.adamant_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.adamant_crossbow.9183
item.adamant_crossbow.9183	MATERIAL_CONVERSION	material.stringing.adamant_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.adamant_crossbow_u.9463
item.bronze_crossbow_u.9454	MATERIAL_CONVERSION	material.stringing.bronze_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.bronze-crossbow
item.bronze-crossbow	MATERIAL_CONVERSION	material.stringing.bronze_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.bronze_crossbow_u.9454
item.diamond_amulet_u.1681	MATERIAL_CONVERSION	material.stringing.diamond_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.diamond_amulet.1700
item.diamond_amulet.1700	MATERIAL_CONVERSION	material.stringing.diamond_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.diamond_amulet_u.1681
item.dragon_crossbow_u.21921	MATERIAL_CONVERSION	material.stringing.dragon_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.dragon_crossbow.21902
item.dragon_crossbow.21902	MATERIAL_CONVERSION	material.stringing.dragon_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.dragon_crossbow_u.21921
item.dragonstone_amulet_u.1683	MATERIAL_CONVERSION	material.stringing.dragonstone_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.dragonstone_amulet.1702
item.dragonstone_amulet.1702	MATERIAL_CONVERSION	material.stringing.dragonstone_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.dragonstone_amulet_u.1683
item.emerald_amulet_u.1677	MATERIAL_CONVERSION	material.stringing.emerald_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.emerald_amulet.1696
item.emerald_amulet.1696	MATERIAL_CONVERSION	material.stringing.emerald_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.emerald_amulet_u.1677
item.gold_amulet_u.1673	MATERIAL_CONVERSION	material.stringing.gold_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.gold_amulet.1692
item.gold_amulet.1692	MATERIAL_CONVERSION	material.stringing.gold_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.gold_amulet_u.1673
item.iron_crossbow_u.9457	MATERIAL_CONVERSION	material.stringing.iron_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.iron-crossbow
item.iron-crossbow	MATERIAL_CONVERSION	material.stringing.iron_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.iron_crossbow_u.9457
item.jade_amulet_u.21102	MATERIAL_CONVERSION	material.stringing.jade_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.jade_amulet.21111
item.jade_amulet.21111	MATERIAL_CONVERSION	material.stringing.jade_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.jade_amulet_u.21102
item.longbow_u.48	MATERIAL_CONVERSION	material.stringing.longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.longbow
item.longbow	MATERIAL_CONVERSION	material.stringing.longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.longbow_u.48
item.magic_longbow_u.70	MATERIAL_CONVERSION	material.stringing.magic_longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.magic_longbow.859
item.magic_longbow.859	MATERIAL_CONVERSION	material.stringing.magic_longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.magic_longbow_u.70
item.magic_shortbow_u.72	MATERIAL_CONVERSION	material.stringing.magic_shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.magic_shortbow.861
item.magic_shortbow.861	MATERIAL_CONVERSION	material.stringing.magic_shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.magic_shortbow_u.72
item.maple_longbow_u.62	MATERIAL_CONVERSION	material.stringing.maple_longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.maple-longbow
item.maple-longbow	MATERIAL_CONVERSION	material.stringing.maple_longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.maple_longbow_u.62
item.maple_shortbow_u.64	MATERIAL_CONVERSION	material.stringing.maple_shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.maple-shortbow
