card_id	value
item.ironwood_seedling_w.31498	Drop
item.ivandis_flail.22398	Bloom|Drop|Wield
item.ivory_comb.9026	Drop
item.ixcoztic_white.29952	Drink|Drop
item.jackal_bone.7914	Drop
item.jade.1611	Drop
item.jade_amulet.21111	Drop|Wear
item.jade_amulet_u.21102	Drop
item.jade_bolt_tips.9187	Drop
item.jade_bolts.9335	Drop|Wield
item.jade_bolts_e.9237	Drop|Wield
item.jade_bracelet.21120	Drop|Wear
item.jade_dragon_bolts.21957	Drop|Wield
item.jade_dragon_bolts_e.21934	Drop|Wield
item.jade_machete.6315	Drop|Wield
item.jade_necklace.21093	Drop|Wear
item.jade_ring.21084	Drop|Wear
item.jaguar_fur.29218	Drop
item.jaguar_mask.29932	Destroy|Drop|Wear
item.jangerberries.247	Drop|Eat
item.jangerberry_seed.5104	Drop
item.jar_of_chemicals.23064	Drop
item.jar_of_congealed_blood.33819	Drop|Eat
item.jar_of_darkness.19701	Drop|View
item.jar_of_decay.22106	Drop
item.jar_of_dirt.12007	Drop
item.jar_of_dreams.24495	Drop
item.jar_of_eyes.23525	Drop
item.jar_of_feathers.32921	Drop
item.jar_of_miasma.13277	Drop
item.jar_of_sand.12885	Drop
item.jar_of_smoke.25524	Drop
item.jar_of_souls.13245	Drop
item.jar_of_spirits.25521	Drop
item.jar_of_stone.21745	Drop
item.jar_of_swamp.12936	Drop|Open
item.jatoba_logs.32902	Drop
item.javelin_shaft.19584	Drop
item.jerboa_tail.29166	Drop
item.jester_cape.23297	Drop|Wear
item.jester_hat.6858	Destroy|Drop|Wear
item.jester_scarf.6859	Destroy|Drop|Wear
item.jogre_bone.7845	Drop
item.jogre_bonemeal.4271	Drop|Empty
item.jogre_bones.3125	Bury|Drop
item.jug_of_bad_wine.1991	Drink|Drop
item.jug_of_vinegar.7810	Drop|Empty
item.jug_of_water.1937	Drop|Empty
item.jug_of_wine.1993	Drink|Drop
item.jumbo_squid.31564	Drop|Eat
item.jungle_camo_legs.10059	Drop|Wear
item.jungle_camo_top.10057	Drop|Wear
item.jungle_demon_mask.20032	Drop|Wear
item.juniper_logs.13355	Drop
item.justiciar_armour_set.22438	Drop
item.justiciar_chestguard.22327	Drop|Wear
item.justiciar_faceguard.22326	Drop|Wear
item.justiciar_legguards.22328	Drop|Wear
item.jute_fibre.5931	Drop
item.jute_seed.5306	Drop
item.kandarin_headgear_1.13137	Drop|Wear
item.kandarin_headgear_2.13138	Drop|Wear
item.kandarin_headgear_3.13139	Drop|Teleport|Wear
item.kandarin_headgear_4.13140	Drop|Teleport|Wear
item.karambwan_vessel.3157	Drop
item.karamja_gloves_1.11136	Drop|Wear
item.karamja_gloves_2.11138	Drop|Wear
item.karamja_gloves_3.11140	Drop|Gem Mine|Wear
item.karamja_gloves_4.13103	Drop|Gem Mine|Slayer Master|Wear
item.karamjan_monkey.24862	Lap-count|Release|Transform|Wear
item.karamjan_rum.431	Drink|Drop
item.karidian_disguise.4595	Drop
item.karil_s_armour_set.12883	Drop
item.karil_s_coif.4732	Check|Drop|Wear
item.karil_s_crossbow.4734	Check|Drop|Wield
item.karil_s_leatherskirt.4738	Check|Drop|Wear
item.karil_s_leathertop.4736	Check|Drop|Wear
item.katana.12357	Drop|Wield
item.kebab.1971	Drop|Eat
item.kebab_mix.1881	Drop
item.kebbit_bolts.10158	Drop|Wield
item.kebbit_claws.10113	Drop
item.kebbit_spike.10105	Drop
item.kebbit_teeth.10109	Drop
item.kebbit_teeth_dust.10111	Drop
item.keg_of_beer.3711	Drink|Drop
item.kelda_seed.6112	Destroy|Drop
item.kelda_stout.6118	Destroy|Drink|Drop
item.keris.10581	Destroy|Drop|Wield
item.keris_partisan.25979	Drop|Wield
item.keris_partisan_of_amascut.30891	Dismantle|Drop|Wield
item.keris_partisan_of_breaching.25981	Dismantle|Drop|Wield
item.keris_partisan_of_corruption.27287	Dismantle|Drop|Wield
item.keris_partisan_of_the_sun.27291	Dismantle|Drop|Wield
item.key_master_teleport.13249	Drop|Teleport
item.kharedst_s_memoirs.21760	Check|Destroy|Drop|Read|Reminisce|Wield
item.kharidian_headpiece.4591	Drop
item.kharyrll_teleport.12779	Break|Drop
item.khazard_armour.75	Drop|Wear
item.khazard_helmet.74	Drop|Wear
item.khazard_teleport.24957	Break|Drop
item.killer_s_knife.20781	Drop|Wield
item.king_worm.2162	Drop|Eat
item.kitchen_knife.7447	Drop|Wield
item.kitchen_table.8528	Drop
item.klank_s_gauntlets.1495	Drop|Wear
item.knife_blade.30965	Destroy
item.kodai_4.20940	Drink|Drop
item.kodai_4.20948	Drink|Drop
item.kodai_insignia.21043	Drop|Inspect
item.kodai_wand.21006	Drop|Wield
item.korbal_herb.28384	Destroy
item.koriff_s_coif.26741	Drop|Wear
item.koriff_s_cowl.26739	Drop|Wear
item.koriff_s_headband.26737	Drop|Wear
item.kourend_castle_teleport.28790	Break|Drop
item.kovac_s_grog.27014	Drink|Drop
item.kraken_colada.31258	Drink|Drop
item.kraken_ink_stout.31814	Destroy|Drink|Drop
item.kraken_tentacle.12004	Drop
item.krandorian_hops.6000	Drop
item.krandorian_seed.5310	Drop
item.kronos_seed.22885	Drop
item.kruk_jr.24866	Lap-count|Release|Transform|Wear
item.kryket_bat_4.20879	Drop|Eat
item.kuhu_essence.30962	Destroy
item.kwuarm.263	Drop
item.kwuarm_potion_unf.105	Drop|Empty
item.kwuarm_seed.5299	Drop
item.kyatt_fur.10103	Drop
item.kyatt_hat.10039	Drop|Wear
item.kyatt_legs.10035	Drop|Wear
item.kyatt_top.10037	Drop|Wear
item.kyren_fish_6.20868	Drop|Eat
item.lamp.2528	Destroy|Drop|Rub
item.lamp_of_knowledge.23516	Destroy|Rub
item.lamp_of_the_gatherer.24528	Destroy|Rub
item.lantadyme.2481	Drop
item.lantadyme_potion_unf.2483	Drop|Empty
item.lantadyme_seed.5302	Drop
item.lantern_lens.4542	Drop
item.large_adamant_keel_parts.32032	Drop
item.large_bronze_keel_parts.32020	Drop
item.large_camphor_hull_parts.32074	Drop
item.large_dragon_keel_parts.32038	Drop
item.large_enriched_bone.21551	Drop
item.large_fur_pouch.29303	Check|Destroy|Drop|Empty|Fill|Open|Close
item.large_iron_keel_parts.32023	Drop
item.large_ironwood_hull_parts.32077	Drop
item.large_mahogany_hull_parts.32071	Drop
item.large_meat_pouch.29297	Check|Destroy|Drop|Empty|Fill|Open|Close
item.large_mithril_keel_parts.32029	Drop
item.large_oak_bed.8033	Drop
item.large_oak_hull_parts.32065	Drop
item.large_pouch.5512	Check|Destroy|Drop|Empty|Fill
item.large_rosewood_hull_parts.32080	Drop
item.large_rune_keel_parts.32035	Drop
item.large_spade.20164	Dig|Drop|Wield
item.large_steel_keel_parts.32026	Drop
item.large_teak_bed.8035	Drop
item.large_teak_hull_parts.32068	Drop
item.large_wooden_hull_parts.32062	Drop
item.large_zombie_monkey_bonemeal.4269	Drop|Empty
item.large_zombie_monkey_bones.3186	Bury|Drop
item.larran_s_key.23490	Drop
item.larupia_fur.10095	Drop
item.larupia_hat.10045	Drop|Wear
item.larupia_legs.10041	Drop|Wear
item.larupia_top.10043	Drop|Wear
item.lassar_teleport.12780	Break|Drop
item.lava_battlestaff.3053	Drop|Revert|Wield
item.lava_dragon_bonemeal.11922	Drop|Empty
item.lava_dragon_bones.11943	Bury|Drop
item.lava_dragon_mask.12371	Drop|Wear
item.lava_eel.2149	Drop|Eat
item.lava_rune.4699	Drop
item.lava_scale.11992	Drop
item.lava_scale_shard.11994	Drop
item.lava_staff_upgrade_kit.21202	Drop
item.law_talisman.1458	Destroy|Drop|Locate
item.law_tiara.5545	Destroy|Drop|Wear
item.lead_bar.32889	Drop
item.lead_ore.31716	Drop
item.leaf_bladed_battleaxe.20727	Drop|Wield
item.leaf_bladed_spear.4158	Drop|Wield
item.leaf_bladed_sword.11902	Drop|Wield
item.lean_snail.3365	Drop
item.lean_snail_meat.3371	Drop|Eat
item.leaping_salmon.11330	Drop
item.leaping_sturgeon.11332	Drop
item.leaping_trout.11328	Drop
item.leather.1741	Drop
item.leather_cowl.1167	Drop|Wear
item.leather_shields_flyer.22287	Drop|Read
item.leather_vambraces.1063	Drop|Wear
item.leaves.6020	Drop
item.leckish_fish_2.20860	Drop|Eat
item.lederhosen_hat.6182	Drop|Wear
item.lederhosen_shorts.6181	Drop|Wear
item.lederhosen_top.6180	Drop|Wear
item.leechfin.33621	Drop|Eat
item.left_boot.5062	Drop|Wear
item.left_eye_patch.19724	Drop|Wear
item.legendary_red_rose_seed.27037	Destroy
item.lemon.2102	Drop|Eat
item.lemon_chunks.2104	Drop|Eat
item.lemon_slices.2106	Drop|Eat
item.lens_mould.602	Destroy|Drop
item.leprechaun_hat.12359	Drop|Wear
item.lesser_demon_mask.20020	Drop|Wear
item.letvek.33625	Drop
item.light_ballista.19478	Drop|Wield
item.light_beer.27561	Drink|Drop
item.light_bow_tie.19985	Drop|Wear
item.light_frame.19586	Drop
item.light_infinity_bottoms.12421	Dismantle|Drop|Wear
item.light_infinity_colour_kit.12530	Drop
item.light_infinity_hat.12419	Dismantle|Drop|Wear
item.light_infinity_top.12420	Dismantle|Drop|Wear
item.light_orb.10973	Drop
item.light_trousers.19979	Drop|Wear
item.light_tuxedo_cuffs.19976	Drop|Wear
item.light_tuxedo_jacket.19973	Drop|Wear
item.light_tuxedo_shoes.19982	Drop|Wear
item.lightbearer.25975	Drop|Wear
item.lily_of_the_sands.27272	Drop
item.lime.2120	Drop|Eat
item.lime_chunks.2122	Drop|Eat
item.lime_slices.2124	Drop|Eat
item.limestone.3211	Drop
item.limestone_altar.8066	Drop
item.limestone_brick.3420	Drop
item.limpwurt_root.225	Drop
item.limpwurt_seed.5100	Drop
item.linen.4684	Drop
item.linen_trawling_net.32221	Drop
item.linen_yarn.31463	Drop
item.lit_black_candle.32	Drop|Extinguish
item.lit_bug_lantern.7053	Drop|Extinguish|Wield
item.lit_candle.33	Drop|Extinguish
item.lit_torch.594	Drop|Extinguish
item.lizardkicker.25826	Drink|Drop
item.lizardman_fang.13391	Drop
item.loach.10970	Drop|Eat
item.loar_remains.3396	Drop
item.lobster_pot.301	Drop
item.locating_crystal.611	Activate|Drop
item.lockpick.1523	Destroy|Drop
item.locust_meat.9052	Drop|Eat
item.log_basket.28140	Check|Destroy|Drop|Fill|Open|Wear
item.log_brace.28146	Drop
item.logavano_fruit.13428	Drop|Eat
item.logavano_seed.13425	Drop
item.logs_and_kindling.21869	Drop
item.long_bone.10976	Bury|Drop
item.long_kebbit_bolts.10159	Drop|Wield
item.long_kebbit_spike.10107	Drop
item.long_rope.24790	Drop
item.longbow_u.48	Drop
item.loop_half_of_key.987	Destroy|Drop
item.looting_bag_note.24585	Drop|Read
item.lost_bag.26912	Destroy|Drop|Inspect|Revert|Wear
item.lovakengj_banner.20257	Drop|Wield
item.lovakengj_hood.20119	Drop|Wear
item.lovakengj_scarf.19949	Drop|Wear
item.lovakite_bar.13354	Drop
item.lovakite_ore.13356	Drop
item.lucky_cutlass.7140	Drop|Wield
item.lucky_shot_flag.8969	Drop|Wield
item.lumberjack_boots.10933	Drop|Wear
item.lumberjack_hat.10941	Drop|Wear
item.lumberjack_legs.10940	Drop|Wear
item.lumberjack_top.10939	Drop|Wear
item.lumberyard_teleport.12642	Drop|Teleport
item.lumbridge_teleport.8008	Break|Drop
item.lunar_amulet.9102	Destroy|Drop|Wear
item.lunar_bar.9077	Destroy|Drop
item.lunar_boots.9100	Destroy|Drop|Wear
item.lunar_cape.9101	Destroy|Drop|Wear
item.lunar_gloves.9099	Destroy|Drop|Wear
item.lunar_helm.9096	Destroy|Drop|Wear
item.lunar_isle_teleport.12405	Drop|Teleport
item.lunar_legs.9098	Destroy|Drop|Wear
item.lunar_ore.9076	Destroy|Drop
item.lunar_ring.9104	Destroy|Drop|Wear
item.lunar_staff.9084	Destroy|Drop|Wield
item.lunar_staff_pt1.9091	Destroy|Drop|Wield
item.lunar_staff_pt2.9092	Destroy|Drop|Wield
item.lunar_staff_pt3.9093	Destroy|Drop|Wield
item.lunar_torso.9097	Destroy|Drop|Wear
item.lyre.3689	Drop|Equip|Play
item.m_amulet_mould.4020	Drop
item.m_speak_amulet.4021	Drop|Wear
item.m_treasure_chest.9864	Drop
item.machete.975	Drop|Wield
item.mackerel.355	Drop|Eat
item.mage_s_book.6889	Drop|Wield
item.magic_bird_house.22201	Drop
item.magic_box.10025	Activate|Drop
item.magic_butterfly_net.11259	Check totals|Destroy|Drop|Wield
item.magic_cape.9762	Check|Drop|Spellbook|Wear
item.magic_cape_rack.9848	Drop
item.magic_comp_bow.10284	Drop|Wield
item.magic_essence_4.9021	Drink|Drop|Empty
item.magic_essence_unf.9019	Drop|Empty
item.magic_fang.12932	Dismantle|Drop
item.magic_glue.9592	Drop|Empty
item.magic_gold_feather.18	Blow-on|Drop
item.magic_hood.9764	Drop|Wear
item.magic_lamp.33117	Destroy|Rub
item.magic_lamp_magic.28590	Destroy|Rub
item.magic_lamp_slayer.28588	Destroy|Rub
item.magic_lamp_strength.28587	Destroy|Rub
item.magic_lamp_thieving.28589	Destroy|Rub
item.magic_lantern.28426	Destroy|Equip
item.magic_leaves.6030	Drop
item.magic_logs.1513	Drop
item.magic_longbow.859	Drop|Wield
item.magic_longbow_u.70	Drop
item.magic_pyre_logs.3448	Drop
item.magic_roots.6051	Drop
item.magic_sapling.5374	Drop
item.magic_secateurs.7409	Drop|Wield
item.magic_seed.5316	Drop
item.magic_seedling.5362	Drop
item.magic_seedling_w.5368	Drop
item.magic_shield.22263	Drop|Wield
item.magic_shortbow.861	Drop|Wield
item.magic_shortbow_i.12788	Drop|Wield
item.magic_shortbow_scroll.12786	Drop
item.magic_shortbow_u.72	Drop
item.magic_staff.1389	Drop|Wield
item.magic_stock.21952	Drop
item.magic_stone.4703	Drop
item.magic_string.6038	Drop
item.magic_whistle.16	Blow|Drop
item.magical_cleaning_potion.26278	Destroy|Drink|Drop
item.magical_orb.6950	Activate|Destroy|Drop
item.magma_helm.13199	Check|Drop|Restore|Uncharge|Wear
item.magpie_impling_jar.11252	Destroy|Drop|Loot
item.magus_ring.25486	Drop|Wear
item.mahjarrat_1_quest_lamp.28554	Destroy|Rub
item.mahogany_adventure_log.20623	Drop
item.mahogany_armchair.8315	Drop
item.mahogany_armour_case.9828	Drop
item.mahogany_bench.8113	Drop
item.mahogany_bird_house.22195	Drop
item.mahogany_bookcase.8321	Drop
item.mahogany_cape_rack.9819	Drop
item.mahogany_dresser.8050	Drop
item.mahogany_fancy_dress_box.9867	Drop
item.mahogany_hull_parts.32050	Drop
item.mahogany_logs.6332	Drop
item.mahogany_magic_wardrobe.9856	Drop
item.mahogany_plank.8782	Drop
item.mahogany_pyre_logs.6213	Drop
item.mahogany_repair_kit.31973	Apply|Drop
item.mahogany_sapling.21480	Drop
item.mahogany_seed.21488	Drop
item.mahogany_seedling.21471	Drop
item.mahogany_seedling_w.21475	Drop
item.mahogany_stock.9450	Drop
item.mahogany_table.8120	Drop
item.mahogany_toy_box.9838	Drop
item.mahogany_wardrobe.8043	Drop
item.malediction_shard_1.11931	Drop
item.malediction_shard_2.11932	Drop
item.malediction_shard_3.11933	Drop
item.malediction_ward.11924	Drop|Revert|Wield
item.malicious_ashes.25772	Drop|Scatter
item.mallignum_root_plank.21036	Drop
item.mangled_bones.11337	Destroy|Drop
item.maniacal_monkey.24864	Lap-count|Release|Transform|Wear
item.manta_ray.391	Drop|Eat
item.maoma_s_full_helm.26745	Drop|Wear
item.maoma_s_great_helm.26747	Drop|Wear
item.maoma_s_med_helm.26743	Drop|Wear
item.maple_bird_house.22192	Drop
item.maple_blackjack.6416	Drop|Wield
item.maple_blackjack_d.6420	Drop|Wield
item.maple_blackjack_o.6418	Drop|Wield
item.maple_leaves.6028	Drop
item.maple_logs.1517	Drop
item.maple_longbow_u.62	Drop
item.maple_pyre_logs.3444	Drop
item.maple_roots.6047	Drop
item.maple_sapling.5372	Drop
item.maple_seed.5314	Drop
item.maple_seedling.5360	Drop
item.maple_seedling_w.5366	Drop
item.maple_shield.22257	Drop|Wield
item.maple_shortbow_u.64	Drop
item.maple_stock.9448	Drop
item.marble_adventure_log.20625	Drop
item.marble_block.8786	Drop
item.marble_cape_rack.9821	Drop
item.marble_magic_wardrobe.9858	Drop
item.marigold_seed.5096	Drop
item.marigolds.6010	Drop
item.marinated_j_bones.3130	Bury|Drop
item.marlin.32352	Drop|Eat
item.marlin_scales.32362	Drop
item.marrentill.251	Drop
item.marrentill_potion_unf.93	Drop|Empty
item.marrentill_seed.5292	Drop
item.marrentill_tar.10143	Drop|Wield
item.mask_of_ranul.23522	Drop|Wear
item.mask_of_rebirth.27370	Destroy|Drop|Wear
item.masori_armour_set_f.27355	Drop
item.masori_assembler.27374	Commune|Dismantle|Drop|Wear
item.masori_assembler_max_cape.27363	Commune|Drop|Wear
item.masori_assembler_max_hood.27366	Drop|Wear
item.masori_body.27229	Drop|Wear
item.masori_body_f.27238	Drop|Wear
item.masori_chaps.27232	Drop|Wear
item.masori_chaps_f.27241	Drop|Wear
item.masori_mask.27226	Drop|Wear
item.masori_mask_f.27235	Drop|Wear
item.master_scroll_book.21389	Drop|Open|Remove default|Teleport
item.master_wand.6914	Drop|Wield
item.mature_cider.5765	Drink|Drop
item.mature_wmb.5741	Drink|Drop
item.max_cape.13280	Drop|Features|POH Portals|Spellbook|Teleports|Wear
item.max_hood.13281	Drop|Wear
item.meat_pie.2327	Drop|Eat
item.meat_pizza.2293	Drop|Eat
item.meat_tenderiser.7449	Drop|Wield
item.medallion_of_the_deep.32386	Destroy|Drop|Wear
item.medical_gown.430	Drop|Wear
item.medium_enriched_bone.21549	Drop
item.medium_fur_pouch.29301	Check|Destroy|Drop|Empty|Fill|Open|Close
item.medium_ninja_bonemeal.4264	Drop|Empty
item.medium_ninja_monkey_bones.3180	Bury|Drop
item.medium_pouch.5510	Check|Drop|Empty|Fill
item.menaphite_purple_hat.6392	Drop|Wear
item.menaphite_purple_kilt.6398	Drop|Wear
item.menaphite_purple_robe.6396	Drop|Wear
item.menaphite_purple_top.6394	Drop|Wear
item.menaphite_red_hat.6400	Drop|Wear
item.menaphite_red_kilt.6406	Drop|Wear
item.menaphite_red_robe.6404	Drop|Wear
item.menaphite_red_top.6402	Drop|Wear
item.menaphite_remedy_4.27202	Drink|Drop|Empty
item.merchant_s_paint.32110	Drop
item.merfolk_trident.21649	Channel|Check|Drop|Wield
item.metal_bar.10876	Drop
item.metal_feather.10174	Destroy|Drop
item.metal_spade.5586	Drop
item.metztonalli_white.29955	Drink|Drop
item.milk_sample.33128	Destroy|Drink|Drop
item.milky_mixture.7471	Destroy|Drop|Empty
item.mime_boots.3061	Drop|Wear
item.mime_gloves.3060	Drop|Wear
item.mime_legs.3059	Drop|Wear
item.mime_mask.3057	Drop|Wear
item.mime_top.3058	Drop|Wear
item.minced_meat.7070	Drop|Eat
item.mind_altar_teleport.19617	Break|Drop
item.mind_bomb_4.5801	Drink|Drop
item.mind_bomb_m4.5881	Drink|Drop
item.mind_helmet.9733	Drop|Equip
item.mind_shield.9731	Drop|Wield
item.mind_talisman.1448	Drop|Locate
item.mind_tiara.5529	Drop|Wear
item.mining_cape.9792	Drop|Wear
item.mining_gloves.21343	Drop|Wear
item.mining_helmet.5013	Drop|Extinguish|Wear
item.mining_hood.9794	Drop|Wear
item.mint_cake.9475	Drop|Eat
item.mirror_shield.4156	Drop|Wield
item.mist_battlestaff.20730	Drop|Wield
item.mist_rune.4695	Drop
item.mith_grapple.9418	Drop|Wield
item.mith_grapple_tip.9416	Drop
item.mithril_arrowtips.42	Drop
item.mithril_axe.1355	Drop|Wield
item.mithril_battleaxe.1369	Drop|Wield
item.mithril_bolts.9142	Drop|Wield
item.mithril_bolts_unf.9379	Drop
item.mithril_boots.4127	Drop|Wear
item.mithril_brutal.4793	Drop|Wield
item.mithril_cannonball.31910	Drop
item.mithril_chainshot_cannonball.31924	Drop
item.mithril_claws.3099	Drop|Wear
item.mithril_crossbow.9181	Drop|Wield
item.mithril_crossbow_u.9461	Drop
item.mithril_dart.809	Drop|Wield
item.mithril_dart_tip.822	Drop
item.mithril_defender.8848	Drop|Wield
item.mithril_dragon_mask.12369	Drop|Wear
item.mithril_felling_axe.28208	Drop|Wield
item.mithril_fire_arrow.2536	Drop|Wield
item.mithril_gloves.7458	Drop|Wear
item.mithril_gold_trimmed_set_lg.13008	Drop
item.mithril_gold_trimmed_set_sk.13010	Drop
item.mithril_halberd.3198	Drop|Wield
item.mithril_hasta.11373	Drop|Wield
item.mithril_incendiary_cannonball.31938	Drop
item.mithril_javelin.828	Drop|Wield
item.mithril_javelin_tips.19576	Drop
item.mithril_keel_parts.32008	Drop
item.mithril_knife.866	Drop|Wield
item.mithril_limbs.9427	Drop
item.mithril_med_helm.1143	Drop|Wear
item.mithril_nails.4822	Drop
item.mithril_ore_fragment.21536	Drop
item.mithril_pickaxe.1273	Drop|Wield
item.mithril_plateskirt.1085	Drop|Wear
item.mithril_seeds.299	Drop|Plant
item.mithril_set_lg.13000	Drop
item.mithril_set_sk.13002	Drop
item.mithril_spear.1243	Drop|Wield
item.mithril_staff_of_collection.30605	Create-book|Drop|Wield
item.mithril_thrownaxe.803	Drop|Wield
item.mithril_trimmed_set_lg.13004	Drop
item.mithril_trimmed_set_sk.13006	Drop
item.mithril_warhammer.1343	Drop|Wield
item.mixed_flowers.2472	Drop|Wield
item.mixed_hide_armour_set.31166	Drop
item.mixed_hide_base.29292	Drop
item.mixed_hide_boots.29286	Drop|Wear
item.mixed_hide_cape.29289	Drop|Wear
item.mixed_hide_legs.29283	Drop|Wear
item.mixed_hide_top.29280	Drop|Wear
item.mogre_bone.7851	Drop
item.mokhaiotl_waystone.31099	Channel|Drop
item.mole_claw.7416	Drop
item.mole_skin.7418	Drop
item.mole_slippers.23285	Drop|Wear
item.molten_glass.1775	Drop
item.monk_s_robe.542	Drop|Wear
item.monk_s_robe_top.544	Drop|Wear
item.monkey.4033	Drop|Lap-count|Poke|Release|Talk-To|Transform|Wear
item.monkey_bar.4014	Drop|Eat
item.monkey_bonemeal.4267	Drop|Empty
item.monkey_bones.3183	Bury|Drop
item.monkey_nuts.4012	Drop|Eat
item.monkey_tail.19610	Drop
item.monkfish.7946	Drop|Eat
item.monocle.12353	Drop|Wear
item.mooleta.33101	Drop|Wield
item.moon_lite.29418	Drink|Drop
item.moonclan_armour.9070	Drop|Wear
item.moonclan_boots.9073	Drop|Wear
item.moonclan_cape.9074	Drop|Wear
item.moonclan_gloves.9072	Drop|Wear
item.moonclan_hat.9069	Drop|Wear
item.moonclan_helm.9068	Drop|Wear
item.moonclan_skirt.9071	Drop|Wear
item.moonclan_teleport.24949	Break|Drop
item.moonlight_antelope_antler.29171	Drop
item.moonlight_antelope_fur.29174	Drop
item.moonlight_antler_bolts.28878	Drop|Wield
item.moonlight_mead.2955	Drink|Drop
item.moonlight_mead_m.5749	Drink|Drop
item.moonlight_moth.28864	Drop|Release
item.morrigan_s_coif.22638	Drop|Wear
item.morrigan_s_coif_bh.27836	Drop|Uncharge|Wear
item.morrigan_s_javelin.22636	Drop|Wield
item.morrigan_s_javelin_bh.27916	Drop|Uncharge|Wield
item.morrigan_s_leather_body.22641	Drop|Wear
item.morrigan_s_leather_body_bh.27837	Drop|Uncharge|Wear
item.morrigan_s_leather_chaps.22644	Drop|Wear
item.morrigan_s_leather_chaps_bh.27838	Drop|Uncharge|Wear
item.morrigan_s_throwing_axe.22634	Drop|Wield
item.morrigan_s_throwing_axe_bh.27912	Drop|Uncharge|Wield
item.mort_myre_fungus.2970	Drop
item.mort_myre_pear.2974	Drop
item.mort_myre_stem.2972	Drop
item.mort_ton_teleport.12406	Drop|Teleport
item.morytania_legs_1.13112	Drop|Ecto Teleport|Wear
item.morytania_legs_2.13113	Drop|Ecto Teleport|Wear
item.morytania_legs_3.13114	Burgh Teleport|Drop|Ecto Teleport|Wear
item.morytania_legs_4.13115	Burgh Teleport|Drop|Ecto Teleport|Wear
item.mos_le_harmless_teleport.12411	Drop|Teleport
item.moss_giant_bone.7869	Drop
item.mosschin_s_bone.26591	Bury|Destroy
item.mottled_eel.22832	Drop
item.mouldy_block.32864	Destroy|Inspect
item.mouldy_doll.32869	Destroy|Inspect
item.mouldy_sawdust.25286	Drop
item.mounted_harpoonfish.11578	Drop
item.mourner_boots.6069	Drop|Wear
item.mourner_cloak.6070	Drop|Wear
item.mourner_gloves.6068	Drop|Wear
item.mourner_top.6065	Drop|Wear
item.mourner_trousers.6067	Drop|Wear
item.mouse_toy.6541	Destroy|Drop|Wield
item.mouth_grip.4181	Drop|Wear
item.mud_battlestaff.6562	Drop|Wield
item.mud_pie.7170	Drop|Wield
item.mud_rune.4698	Drop
item.muddy_key.991	Drop
item.mudskipper_hat.6665	Drop|Wear
item.mudskipper_hide.7532	Drop
item.mulled_pine.27562	Drink|Drop
item.murng_bat_5.20881	Drop|Eat
item.mushroom.6004	Drop
item.mushroom_onion.7066	Drop|Eat
item.mushroom_pie.21690	Drop|Eat
item.mushroom_potato.7058	Drop|Eat
item.mushroom_spore.5282	Drop
item.mushrooms.10968	Drop|Eat
item.music_cape.13221	Drop|Teleport|Trim|Wear
item.music_hood.13223	Drop|Wear
item.musketeer_hat.12351	Drop|Wear
item.musketeer_pants.12443	Drop|Wear
item.musketeer_tabard.12441	Drop|Wear
item.mycil_fish_4.20864	Drop|Eat
item.myre_snelm.3327	Drop|Wear
item.mysterious_herb.22402	Destroy
item.mysterious_jerky.33802	Drop|Eat
item.mysterious_orb.21261	Activate|Destroy|Feel
item.mystery_fruit.31903	Destroy|Drop|Eat
item.mystic_air_staff.1405	Drop|Wield
item.mystic_boots.4097	Drop|Wear
item.mystic_boots_dark.4107	Drop|Wear
item.mystic_boots_dusk.23059	Drop|Wear
item.mystic_boots_light.4117	Drop|Wear
item.mystic_dust_staff.20739	Drop|Wield
item.mystic_earth_staff.1407	Drop|Wield
item.mystic_fire_staff.1401	Drop|Wield
item.mystic_gloves.4095	Drop|Wear
item.mystic_gloves_dark.4105	Drop|Wear
item.mystic_gloves_dusk.23056	Drop|Wear
item.mystic_gloves_light.4115	Drop|Wear
item.mystic_hat.4089	Drop|Wear
item.mystic_hat_dark.4099	Drop|Wear
item.mystic_hat_dusk.23047	Drop|Wear
item.mystic_hat_light.4109	Drop|Wear
item.mystic_jewel.5561	Activate|Drop
item.mystic_lava_staff.3054	Drop|Revert|Wield
item.mystic_mist_staff.20733	Drop|Wield
item.mystic_mud_staff.6563	Drop|Wield
item.mystic_robe_bottom.4093	Drop|Wear
item.mystic_robe_bottom_dark.4103	Drop|Wear
item.mystic_robe_bottom_dusk.23053	Drop|Wear
item.mystic_robe_bottom_light.4113	Drop|Wear
item.mystic_robe_top.4091	Drop|Wear
item.mystic_robe_top_dark.4101	Drop|Wear
item.mystic_robe_top_dusk.23050	Drop|Wear
item.mystic_robe_top_light.4111	Drop|Wear
item.mystic_set_blue.23113	Drop
item.mystic_set_dark.23116	Drop
item.mystic_set_dusk.23119	Drop
item.mystic_set_light.23110	Drop
item.mystic_smoke_staff.12000	Drop|Wield
item.mystic_steam_staff.11789	Drop|Revert|Wield
item.mystic_water_staff.1403	Drop|Wield
item.mythical_cape.21913	Drop|Teleport|Wear
item.mythical_max_cape.24855	Drop|Teleport|Wear
item.mythical_max_hood.24857	Drop|Wear
item.nail_beast_nails.10937	Drop
item.nardah_teleport.12402	Drop|Teleport
item.narwhal_horn.31954	Drop|Inspect
item.narwhal_horn_knife.31957	Drop
item.nasturtium_seed.5098	Drop
item.nasturtiums.6012	Drop
item.nature_impling_jar.11250	Destroy|Drop|Loot
item.nature_offerings.28152	Drop
