quest_key	group_id	group_mode	card_id	source
Merlinscrystal	all:item.bread	ALL	item.bread	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Below Ice Mountain, Death Plateau, Merlin's Crystal and Recipe for Disaster
Merlinscrystal	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Merlinscrystal	all:item.bucket_of_wax.30	ALL	item.bucket_of_wax.30	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Merlin's Crystal; Troll Romance
Merlinscrystal	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Misthalinmystery	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Misthalinmystery	all:item.killer_s_knife.20781	ALL	item.killer_s_knife.20781	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Misthalin Mystery
Misthalinmystery	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Misthalinmystery	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Monksfriend	all:item.logs	ALL	item.logs	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Monkeymadnessi	all:item.10th_squad_sigil.4035	ALL	item.10th_squad_sigil.4035	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
Monkeymadnessi	all:item.ball_of_wool.1759	ALL	item.ball_of_wool.1759	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enlightened Journey; Monkey Madness I; Prince Ali Rescue; Recipe for Disaster; Sheep Shearer
Monkeymadnessi	all:item.banana.1963	ALL	item.banana.1963	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I; Pirate’s Treasure; Recipe for Disaster; Tai Bwo Wannai Trio
Monkeymadnessi	all:item.enchanted_bar.4007	ALL	item.enchanted_bar.4007	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
Monkeymadnessi	all:item.gold-bar	ALL	item.gold-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Between A Rock, Legends Quest, Monkey Madness I, The Giant Dwarf and Watchtower
Monkeymadnessi	all:item.gorilla_bones.3181	ALL	item.gorilla_bones.3181	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
Monkeymadnessi	all:item.m_amulet_mould.4020	ALL	item.m_amulet_mould.4020	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
Monkeymadnessi	all:item.m_speak_amulet.4021	ALL	item.m_speak_amulet.4021	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I; Monkey Madness II; Recipe for Disaster
Monkeymadnessi	all:item.monkey.4033	ALL	item.monkey.4033	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
Monkeymadnessii	all:item.chisel	ALL	item.chisel	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
Monkeymadnessii	all:item.grapes.1987	ALL	item.grapes.1987	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness II
Monkeymadnessii	all:item.lemon.2102	ALL	item.lemon.2102	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness II
Monkeymadnessii	all:item.logs	ALL	item.logs	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Monkeymadnessii	all:item.m_speak_amulet.4021	ALL	item.m_speak_amulet.4021	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I; Monkey Madness II; Recipe for Disaster
Monkeymadnessii	all:item.magic_logs.1513	ALL	item.magic_logs.1513	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Desert Treasure I; Enlightened Journey; Monkey Madness II; Mourning’s End Part I
Monkeymadnessii	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Mountaindaughter	all:item.corpse_of_woman.4488	ALL	item.corpse_of_woman.4488	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mountain Daughter
Mountaindaughter	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Mountaindaughter	all:item.white_pearl.4485	ALL	item.white_pearl.4485	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mountain Daughter
Mountaindaughter	all:item.white_pearl_seed.4486	ALL	item.white_pearl_seed.4486	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mountain Daughter
Mourningsendpartii	all:item.chisel	ALL	item.chisel	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
Murdermystery	all:item.criminal_s_thread.1808	ALL	item.criminal_s_thread.1808	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
Murdermystery	all:item.pot	ALL	item.pot	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Forgettable Tale, Murder Mystery, One Small Favour, Rag and Bone Man, Recipe for Disaster, Regicide and Swan Song; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Murdermystery	all:item.pot_of_flour	ALL	item.pot_of_flour	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Getting Ahead, Murder Mystery, Prince Ali Rescue and Recipe for Disaster
Murdermystery	all:item.silver_necklace.1796	ALL	item.silver_necklace.1796	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
Murdermystery	all:item.silver_needle.1804	ALL	item.silver_needle.1804	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
Naturespirit	all:item.druid_pouch.2957	ALL	item.druid_pouch.2957	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque; Nature Spirit; While Guthix Sleeps
Naturespirit	all:item.ghostspeak_amulet.552	ALL	item.ghostspeak_amulet.552	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism; Ghosts Ahoy; Nature Spirit; The General's Shadow; The Restless Ghost; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Naturespirit	all:item.mort_myre_fungus.2970	ALL	item.mort_myre_fungus.2970	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Nature Spirit; While Guthix Sleeps
Naturespirit	all:item.silver_sickle.2961	ALL	item.silver_sickle.2961	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Naturespirit	all:item.silver_sickle_b.2963	ALL	item.silver_sickle_b.2963	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Observatoryquest	all:item.bronze-bar	ALL	item.bronze-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Observatory Quest, One Small Favour, Prince Ali Rescue, The Giant Dwarf and The Tourist Trap; Quest completeness review batch 6
Observatoryquest	all:item.lens_mould.602	ALL	item.lens_mould.602	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Observatory Quest
Observatoryquest	all:item.molten_glass.1775	ALL	item.molten_glass.1775	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Kingdom Divided; Desert Treasure I; Dragon Slayer II; Horror from the Deep; Observatory Quest; The Fremennik Exiles; Wanted
Observatoryquest	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Olafsquest	all:item.damp_planks.11031	ALL	item.damp_planks.11031	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Olaf's Quest
Olafsquest	all:item.rotten_barrel.11044	ALL	item.rotten_barrel.11044	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Olaf's Quest
Olafsquest	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Olafsquest	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Olafsquest	all:item.windswept_logs.11035	ALL	item.windswept_logs.11035	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Olaf's Quest
Onesmallfavour	all:item.airtight_pot.4436	ALL	item.airtight_pot.4436	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour; Swan Song
Onesmallfavour	all:item.blunt_axe.4415	ALL	item.blunt_axe.4415	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.bowl_of_hot_water.4456	ALL	item.bowl_of_hot_water.4456	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.bronze-bar	ALL	item.bronze-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Observatory Quest, One Small Favour, Prince Ali Rescue, The Giant Dwarf and The Tourist Trap; Quest completeness review batch 6
Onesmallfavour	all:item.chisel	ALL	item.chisel	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
Onesmallfavour	all:item.cup_of_hot_water.4460	ALL	item.cup_of_hot_water.4460	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.empty_cup.1980	ALL	item.empty_cup.1980	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour; Scrambled!
Onesmallfavour	all:item.guam_leaf.249	ALL	item.guam_leaf.249	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy; One Small Favour; While Guthix Sleeps
Onesmallfavour	all:item.guthix_rest_4.4417	ALL	item.guthix_rest_4.4417	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.harralander.255	ALL	item.harralander.255	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour; While Guthix Sleeps
Onesmallfavour	all:item.herb_tea_mix.4464	ALL	item.herb_tea_mix.4464	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Onesmallfavour	all:item.jade.1611	ALL	item.jade.1611	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest; One Small Favour
Onesmallfavour	all:item.marrentill.251	ALL	item.marrentill.251	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy; One Small Favour; Ratcatchers
Onesmallfavour	all:item.opal.1609	ALL	item.opal.1609	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest; One Small Favour; The Dig Site
Onesmallfavour	all:item.pot	ALL	item.pot	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cook's Assistant, Forgettable Tale, Murder Mystery, One Small Favour, Rag and Bone Man, Recipe for Disaster, Regicide and Swan Song; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Onesmallfavour	all:item.pot_lid.4440	ALL	item.pot_lid.4440	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour; Swan Song
Onesmallfavour	all:item.red_mahogany_log.4445	ALL	item.red_mahogany_log.4445	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.red_topaz.1613	ALL	item.red_topaz.1613	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest; One Small Favour
Onesmallfavour	all:item.sapphire	ALL	item.sapphire	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque; Legends’ Quest; One Small Favour
Onesmallfavour	all:item.sharpened_axe.4444	ALL	item.sharpened_axe.4444	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.soft_clay.1761	ALL	item.soft_clay.1761	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
Onesmallfavour	all:item.steel-bar	ALL	item.steel-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf
Onesmallfavour	all:item.uncut-sapphire	ALL	item.uncut-sapphire	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.uncut_jade.1627	ALL	item.uncut_jade.1627	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.uncut_opal.1625	ALL	item.uncut_opal.1625	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.uncut_red_topaz.1629	ALL	item.uncut_red_topaz.1629	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Onesmallfavour	all:item.unfired_pot_lid.4438	ALL	item.unfired_pot_lid.4438	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
Perilousmoon	all:item.big_fishing_net.305	ALL	item.big_fishing_net.305	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.earth_talisman.1440	ALL	item.earth_talisman.1440	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.infused_earth_talisman.28967	ALL	item.infused_earth_talisman.28967	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.infused_water_talisman.28966	ALL	item.infused_water_talisman.28966	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Perilousmoon	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Perilousmoon	all:item.raw_bream.29216	ALL	item.raw_bream.29216	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.raw_moss_lizard.29076	ALL	item.raw_moss_lizard.29076	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Perilousmoon	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Perilousmoon	all:item.saw.8794	ALL	item.saw.8794	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Perilousmoon	all:item.water_talisman.1444	ALL	item.water_talisman.1444	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Perilous Moon
Piratestreasure	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Plaguecity	all:item.bucket_of_milk.1927	ALL	item.bucket_of_milk.1927	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Cook's Assistant; Gertrude’s Cat; Ghosts Ahoy; Plague City; Ratcatchers; Recipe for Disaster
Plaguecity	all:item.bucket_of_water.1929	ALL	item.bucket_of_water.1929	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Demon Slayer I; Forgettable Tale of a Drunken Dwarf; Getting Ahead; Making Friends with My Arm; Mourning’s End Part I; Plague City; Prince Ali Rescue; Recipe for Disaster; Rum Deal; Skippy and the Mogres; Sleeping Giants; Temple of the Eye
Plaguecity	all:item.chocolate_dust.1975	ALL	item.chocolate_dust.1975	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City; While Guthix Sleeps
Plaguecity	all:item.chocolatey_milk.1977	ALL	item.chocolatey_milk.1977	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City
Plaguecity	all:item.dwellberries.2126	ALL	item.dwellberries.2126	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City; The Curse of Arrav
Plaguecity	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Plaguecity	all:item.snape_grass.231	ALL	item.snape_grass.231	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City; While Guthix Sleeps
