family_id	entity_type	canonical_id	variant_ids	family_version	free_to_play
cache-item-family.lost_bag.26912	ITEM	26912	26913,26984,26985,26986,26987,26988,26989	9	false
cache-item-family.lovakengj_banner.20257	ITEM	20257	20258,20259	9	false
cache-item-family.lovakengj_hood.20119	ITEM	20119	20120,20121	9	false
cache-item-family.lovakengj_scarf.19949	ITEM	19949	19950,19951	9	false
cache-item-family.lovakite_bar.13354	ITEM	13354	13898	9	false
cache-item-family.lovakite_ore.13356	ITEM	13356	16243	9	false
cache-item-family.lucky_cutlass.7140	ITEM	7140	16933	9	false
cache-item-family.lucky_shot_flag.8969	ITEM	8969	16219	9	false
cache-item-family.lumberjack_boots.10933	ITEM	10933	15614	9	false
cache-item-family.lumberjack_hat.10941	ITEM	10941	15613	9	false
cache-item-family.lumberjack_legs.10940	ITEM	10940	15612	9	false
cache-item-family.lumberjack_top.10939	ITEM	10939	15611	9	false
cache-item-family.lumberyard_teleport.12642	ITEM	12642	15949	9	false
cache-item-family.lumbridge_teleport.8008	ITEM	8008	14885	9	false
cache-item-family.lunar_amulet.9102	ITEM	9102	16708	9	false
cache-item-family.lunar_bar.9077	ITEM	9077	16689	9	false
cache-item-family.lunar_boots.9100	ITEM	9100	16706	9	false
cache-item-family.lunar_cape.9101	ITEM	9101	16707	9	false
cache-item-family.lunar_gloves.9099	ITEM	9099	16705	9	false
cache-item-family.lunar_helm.9096	ITEM	9096	16702	9	false
cache-item-family.lunar_isle_teleport.12405	ITEM	12405	15942	9	false
cache-item-family.lunar_legs.9098	ITEM	9098	16704	9	false
cache-item-family.lunar_ore.9076	ITEM	9076	16688	9	false
cache-item-family.lunar_ring.9104	ITEM	9104	16710	9	false
cache-item-family.lunar_staff.9084	ITEM	9084	16711	9	false
cache-item-family.lunar_staff_pt1.9091	ITEM	9091	16718	9	false
cache-item-family.lunar_staff_pt2.9092	ITEM	9092	16719	9	false
cache-item-family.lunar_staff_pt3.9093	ITEM	9093	16720	9	false
cache-item-family.lunar_torso.9097	ITEM	9097	16703	9	false
cache-item-family.lyre.3689	ITEM	3689	21464	9	false
cache-item-family.m_amulet_mould.4020	ITEM	4020	17925	9	false
cache-item-family.m_speak_amulet.4021	ITEM	4021	4022,17926,17927	9	false
cache-item-family.m_treasure_chest.9864	ITEM	9864	9889,15029	14	false
cache-item-family.machete.975	ITEM	975	976,16818	9	false
cache-item-family.mackerel.355	ITEM	355	356,15459	9	false
cache-item-family.mage_s_book.6889	ITEM	6889	6890,18593,23652	9	false
cache-item-family.magic_bird_house.22201	ITEM	22201	22202,22203	14	false
cache-item-family.magic_box.10025	ITEM	10025	15428	9	false
cache-item-family.magic_butterfly_net.11259	ITEM	11259	15658	9	false
cache-item-family.magic_cape.9762	ITEM	9762	9763,14222,14223	9	false
cache-item-family.magic_cape_rack.9848	ITEM	9848	9873,15013	14	false
cache-item-family.magic_comp_bow.10284	ITEM	10284	10285,16054	9	false
cache-item-family.magic_essence_4.9021	ITEM	9021	9022,9023,9024,17203,19451,19452,19453	13	false
cache-item-family.magic_essence_mix.11491	ITEM	11491	11489,11490,11492,15511,19408	9	false
cache-item-family.magic_essence_unf.9019	ITEM	9019	17201	9	false
cache-item-family.magic_fang.12932	ITEM	12932	12933,15322	9	false
cache-item-family.magic_glue.9592	ITEM	9592	17444	9	false
cache-item-family.magic_gold_feather.18	ITEM	18	16941	9	false
cache-item-family.magic_hood.9764	ITEM	9764	14224	9	false
cache-item-family.magic_lamp.33117	ITEM	33117		9	true
cache-item-family.magic_lamp_magic.28590	ITEM	28590		9	false
cache-item-family.magic_lamp_slayer.28588	ITEM	28588		9	false
cache-item-family.magic_lamp_strength.28587	ITEM	28587		9	false
cache-item-family.magic_lamp_thieving.28589	ITEM	28589		9	false
cache-item-family.magic_lantern.28426	ITEM	28426		9	false
cache-item-family.magic_leaves.6030	ITEM	6030	13758	14	false
cache-item-family.magic_logs.1513	ITEM	1513	1514,13982	9	false
cache-item-family.magic_longbow.859	ITEM	859	860,14569	9	false
cache-item-family.magic_longbow_u.70	ITEM	70	71,18241	14	false
cache-item-family.magic_mix.11515	ITEM	11515	11513,11514,11516,15518,19415	9	false
cache-item-family.magic_potion.3046	ITEM	3046	3040,3041,3042,3043,3044,3045,3047,15279,19380,19381,19382	9	false
cache-item-family.magic_pyre_logs.3448	ITEM	3448	3449,17615	9	false
cache-item-family.magic_roots.6051	ITEM	6051	6052,13820	14	false
cache-item-family.magic_sapling.5374	ITEM	5374	12945,13740	14	false
cache-item-family.magic_secateurs.7409	ITEM	7409	17728	9	false
cache-item-family.magic_seed.5316	ITEM	5316	13763	9	false
cache-item-family.magic_seedling.5362	ITEM	5362	13728	9	false
cache-item-family.magic_seedling_w.5368	ITEM	5368	13734	9	false
cache-item-family.magic_shield.22263	ITEM	22263	22264,22265	9	false
cache-item-family.magic_shortbow.861	ITEM	861	862,14570,20558	9	false
cache-item-family.magic_shortbow_i.12788	ITEM	12788	15091	9	false
cache-item-family.magic_shortbow_scroll.12786	ITEM	12786	12787,15090	14	false
cache-item-family.magic_shortbow_u.72	ITEM	72	73,18242	14	false
cache-item-family.magic_staff.1389	ITEM	1389	1390,14681	9	true
cache-item-family.magic_stock.21952	ITEM	21952	21953,21954	14	false
cache-item-family.magic_stone.4703	ITEM	8788	4703,8789,14944,15751	14	false
cache-item-family.magic_string.6038	ITEM	6038	6039,13745	14	false
cache-item-family.magic_whistle.16	ITEM	16	16939	9	false
cache-item-family.magical_cleaning_potion.26278	ITEM	26278	26279,26924	9	true
cache-item-family.magical_orb.6950	ITEM	6950	18048	9	false
cache-item-family.magma_helm.13199	ITEM	13199	15319	9	false
cache-item-family.magpie_impling_jar.11252	ITEM	11252	11253,15671	14	false
cache-item-family.magus_ring.25486	ITEM	25486	28313,28314,28315,33180,33181	9	false
cache-item-family.mahjarrat_1_quest_lamp.28554	ITEM	28554		9	false
cache-item-family.mahogany_adventure_log.20623	ITEM	20623		9	true
cache-item-family.mahogany_armchair.8315	ITEM	8508	8315,8509,14954	14	false
cache-item-family.mahogany_armour_case.9828	ITEM	9861	9828,9886,15026	14	false
cache-item-family.mahogany_bench.8113	ITEM	8572	8113,8573,14979	14	false
cache-item-family.mahogany_bird_house.22195	ITEM	22195	22196,22197	14	false
cache-item-family.mahogany_bookcase.8321	ITEM	8514	8321,8515,14957,24905	14	false
cache-item-family.mahogany_cape_rack.9819	ITEM	9845	9819,9870,15010	14	false
cache-item-family.mahogany_dresser.8050	ITEM	8606	8050,8607,14996,24913	14	false
cache-item-family.mahogany_fancy_dress_box.9867	ITEM	9867	9892,15032	14	false
cache-item-family.mahogany_hull_parts.32050	ITEM	32050	32051,32052	14	false
cache-item-family.mahogany_logs.6332	ITEM	6332	8836,18730	9	false
cache-item-family.mahogany_magic_wardrobe.9856	ITEM	9856	9881,15021	14	false
cache-item-family.mahogany_plank.8782	ITEM	8782	8783,14941	9	false
cache-item-family.mahogany_pyre_logs.6213	ITEM	6213	6214,17613	9	false
cache-item-family.mahogany_repair_kit.31973	ITEM	31973	31974,31975,32303	14	false
cache-item-family.mahogany_sapling.21480	ITEM	21480	21481,21482	14	false
cache-item-family.mahogany_seed.21488	ITEM	21488	21489	9	false
cache-item-family.mahogany_seedling.21471	ITEM	21471	21472	9	false
cache-item-family.mahogany_seedling_w.21475	ITEM	21475	21476	9	false
cache-item-family.mahogany_stock.9450	ITEM	9450	9451,15166	14	false
cache-item-family.mahogany_table.8120	ITEM	8558	8120,8559,14972,24889,24893,24897	14	false
cache-item-family.mahogany_toy_box.9838	ITEM	9851	9838,9876,15016	14	false
cache-item-family.mahogany_wardrobe.8043	ITEM	8620	8043,8621,9833,15003,24909	14	false
cache-item-family.malediction_shard_1.11931	ITEM	11931	11948,18268	14	false
cache-item-family.malediction_shard_2.11932	ITEM	11932	11949,18269	14	false
cache-item-family.malediction_shard_3.11933	ITEM	11933	11950,18270	14	false
cache-item-family.malediction_ward.11924	ITEM	11924	11925,12806,18261,18262	9	false
cache-item-family.malicious_ashes.25772	ITEM	25772	25773,25774	9	false
cache-item-family.mallignum_root_plank.21036	ITEM	21036		9	false
cache-item-family.mangled_bones.11337	ITEM	11337	15521	9	false
cache-item-family.maniacal_monkey.24864	ITEM	24864		9	false
cache-item-family.manta_ray.391	ITEM	391	392,15471	9	false
cache-item-family.maoma_s_full_helm.26745	ITEM	26745	26746	9	false
cache-item-family.maoma_s_great_helm.26747	ITEM	26747	26748	9	false
cache-item-family.maoma_s_med_helm.26743	ITEM	26743	26744	9	false
cache-item-family.maple_bird_house.22192	ITEM	22192	22193,22194	14	false
cache-item-family.maple_blackjack.6416	ITEM	6416	6417,16446	9	false
cache-item-family.maple_blackjack_d.6420	ITEM	6420	6421,16448	9	false
cache-item-family.maple_blackjack_o.6418	ITEM	6418	6419,16447	9	false
cache-item-family.maple_leaves.6028	ITEM	6028	13757	14	false
cache-item-family.maple_logs.1517	ITEM	1517	1518,13984	9	true
cache-item-family.maple_longbow_u.62	ITEM	62	63,18237	14	false
cache-item-family.maple_pyre_logs.3444	ITEM	3444	3445,17611	9	false
cache-item-family.maple_roots.6047	ITEM	6047	6048,13818	14	false
cache-item-family.maple_sapling.5372	ITEM	5372	12943,13738	14	false
cache-item-family.maple_seed.5314	ITEM	5314	13761	9	false
cache-item-family.maple_seedling.5360	ITEM	5360	13726	9	false
cache-item-family.maple_seedling_w.5366	ITEM	5366	13732	9	false
cache-item-family.maple_shield.22257	ITEM	22257	22258,22259	9	false
cache-item-family.maple_shortbow_u.64	ITEM	64	65,18238	14	false
cache-item-family.maple_stock.9448	ITEM	9448	9449,15165	14	false
cache-item-family.marble_adventure_log.20625	ITEM	20625		9	true
cache-item-family.marble_block.8786	ITEM	8786	8787,14943	14	false
cache-item-family.marble_cape_rack.9821	ITEM	9847	9821,9872,15012	14	false
cache-item-family.marble_magic_wardrobe.9858	ITEM	9858	9883,15023	14	false
cache-item-family.marigold_seed.5096	ITEM	5096	13783	9	false
cache-item-family.marigolds.6010	ITEM	6010	6011,8214,13870	14	false
cache-item-family.marinated_j_bones.3130	ITEM	3130	3133,17246,17249	9	false
cache-item-family.marlin.32352	ITEM	32352	32353,32354	9	false
cache-item-family.marlin_scales.32362	ITEM	32362	32363	14	false
cache-item-family.marrentill.251	ITEM	251	252,15216	14	false
cache-item-family.marrentill_potion_unf.93	ITEM	93	94,19288	9	false
cache-item-family.marrentill_seed.5292	ITEM	5292	13766	9	false
cache-item-family.marrentill_tar.10143	ITEM	10143	15371	9	false
cache-item-family.mask_of_ranul.23522	ITEM	23522	23523,23524	9	false
cache-item-family.mask_of_rebirth.27370	ITEM	27370	27371	9	false
cache-item-family.masori_armour_set_f.27355	ITEM	27355	27356,27357	14	false
cache-item-family.masori_assembler.27374	ITEM	27374	27375,27376	9	false
cache-item-family.masori_assembler_max_cape.27363	ITEM	27363	27364,27365	9	false
cache-item-family.masori_assembler_max_hood.27366	ITEM	27366	27367	9	false
cache-item-family.masori_body.27229	ITEM	27229	27230,27231	9	false
cache-item-family.masori_body_f.27238	ITEM	27238	27239,27240,33190,33191	9	false
cache-item-family.masori_chaps.27232	ITEM	27232	27233,27234	9	false
cache-item-family.masori_chaps_f.27241	ITEM	27241	27242,27243,33192,33193	9	false
cache-item-family.masori_mask.27226	ITEM	27226	27227,27228	9	false
cache-item-family.masori_mask_f.27235	ITEM	27235	27236,27237	9	false
cache-item-family.master_scroll_book.21389	ITEM	21389	21387,21388,21390	9	false
cache-item-family.master_wand.6914	ITEM	6914	6915,18598,20560	9	false
cache-item-family.mature_cider.5765	ITEM	5765	5766,19170	9	false
cache-item-family.mature_wmb.5741	ITEM	5741	5742,19150	9	false
cache-item-family.max_cape.13280	ITEM	13280	13342,14281	9	false
cache-item-family.max_hood.13281	ITEM	13281	14282	9	false
cache-item-family.meat_pie.2327	ITEM	2327	2328,18927	9	true
cache-item-family.meat_pizza.2293	ITEM	2293	2294,2295,2296,19136,19137	13	true
cache-item-family.meat_tenderiser.7449	ITEM	7449	7450,14358	9	false
cache-item-family.medallion_of_the_deep.32386	ITEM	32386	32387	9	false
cache-item-family.medical_gown.430	ITEM	430	17284	9	false
cache-item-family.medium_enriched_bone.21549	ITEM	21549	21550	9	false
cache-item-family.medium_fur_pouch.29301	ITEM	29301	29302,29468,29469	13	false
cache-item-family.medium_ninja_bonemeal.4264	ITEM	4264	17800	9	false
cache-item-family.medium_ninja_monkey_bones.3180	ITEM	3180	17941	9	false
cache-item-family.medium_pouch.5510	ITEM	5510	5511,19239	9	false
cache-item-family.menaphite_purple_hat.6392	ITEM	6392	6393,16434	9	false
cache-item-family.menaphite_purple_kilt.6398	ITEM	6398	6399,16437	9	false
cache-item-family.menaphite_purple_robe.6396	ITEM	6396	6397,16436	9	false
cache-item-family.menaphite_purple_top.6394	ITEM	6394	6395,16435	9	false
cache-item-family.menaphite_red_hat.6400	ITEM	6400	6401,16438	9	false
cache-item-family.menaphite_red_kilt.6406	ITEM	6406	6407,16441	9	false
cache-item-family.menaphite_red_robe.6404	ITEM	6404	6405,16440	9	false
cache-item-family.menaphite_red_top.6402	ITEM	6402	6403,16439	9	false
cache-item-family.menaphite_remedy_4.27202	ITEM	27202	27203,27204,27205,27206,27207,27208,27209,27210,27211,27212,27213	13	false
cache-item-family.merchant_s_paint.32110	ITEM	32110	32111,32112	14	false
cache-item-family.merfolk_trident.21649	ITEM	21649	21650,21651	9	false
cache-item-family.metal_bar.10876	ITEM	10876	16592	9	false
cache-item-family.metal_feather.10174	ITEM	10174	18000	9	false
cache-item-family.metal_spade.5586	ITEM	5586	5587	9	false
cache-item-family.metztonalli_white.29955	ITEM	29955	29956,29957	9	false
cache-item-family.milk_sample.33128	ITEM	33128	33129,33130,33131	9	true
cache-item-family.milky_mixture.7471	ITEM	7471	17415	9	false
cache-item-family.mime_boots.3061	ITEM	3061	18062	9	true
cache-item-family.mime_gloves.3060	ITEM	3060	18061	9	true
cache-item-family.mime_legs.3059	ITEM	3059	18060	9	true
cache-item-family.mime_mask.3057	ITEM	3057	18058	9	true
cache-item-family.mime_top.3058	ITEM	3058	18059	9	true
cache-item-family.minced_meat.7070	ITEM	7070	7071,19209	9	false
cache-item-family.mind_altar_teleport.19617	ITEM	19617	19618	9	false
cache-item-family.mind_bomb_4.5801	ITEM	5801	5795,5796,5797,5798,5799,5800,5802,18890	13	false
cache-item-family.mind_bomb_m4.5881	ITEM	5881	5875,5876,5877,5878,5879,5880,5882,18900	13	false
cache-item-family.mind_helmet.9733	ITEM	9733	9734,17904	9	false
cache-item-family.mind_shield.9731	ITEM	9731	9732,17903	9	false
cache-item-family.mind_talisman.1448	ITEM	1448	1449,19232	9	true
cache-item-family.mind_tiara.5529	ITEM	5529	5530,19250	9	true
cache-item-family.mining_cape.9792	ITEM	9792	9793,14255,14256	9	false
cache-item-family.mining_gloves.21343	ITEM	21343	21344	9	false
cache-item-family.mining_helmet.5013	ITEM	5013	5014,5015,18011,18012	9	false
cache-item-family.mining_hood.9794	ITEM	9794	14257	9	false
cache-item-family.mint_cake.9475	ITEM	9475	9476,18706	9	false
cache-item-family.mirror_shield.4156	ITEM	4156	4157,14036	9	false
cache-item-family.mist_battlestaff.20730	ITEM	20730	20731,20732	9	false
cache-item-family.mist_rune.4695	ITEM	4695	19262	14	false
cache-item-family.mith_grapple.9418	ITEM	9418	9419,11275,11276,15180,15181	9	false
cache-item-family.mith_grapple_tip.9416	ITEM	9416	9417,15179	14	false
cache-item-family.mithril_arrowtips.42	ITEM	42	18225	9	false
cache-item-family.mithril_axe.1355	ITEM	1355	1356,14708	9	true
cache-item-family.mithril_battleaxe.1369	ITEM	1369	1370,14717	9	true
cache-item-family.mithril_bolts.9142	ITEM	9142	9289,9296,9303,14514,15123,15131,15139	9	false
cache-item-family.mithril_bolts_unf.9379	ITEM	9379	15147	14	false
cache-item-family.mithril_boots.4127	ITEM	4127	4128,14194	9	false
cache-item-family.mithril_brutal.4793	ITEM	4793	16876	9	false
cache-item-family.mithril_cannonball.31910	ITEM	31910	31911	14	false
cache-item-family.mithril_chainshot_cannonball.31924	ITEM	31924	31925	14	false
cache-item-family.mithril_claws.3099	ITEM	3099	3119,14326	9	false
cache-item-family.mithril_crossbow.9181	ITEM	9181	9182,14505	9	false
cache-item-family.mithril_crossbow_u.9461	ITEM	9461	9462,15116	14	false
cache-item-family.mithril_dart.809	ITEM	809	815,5632,5639,14522,14530,14546,14554	9	false
cache-item-family.mithril_dart_tip.822	ITEM	822	14538	14	false
cache-item-family.mithril_defender.8848	ITEM	8848	14346,24140	9	false
cache-item-family.mithril_dragon_mask.12369	ITEM	12369	12370,15925	9	false
cache-item-family.mithril_felling_axe.28208	ITEM	28208	28209,28210	9	false
cache-item-family.mithril_fire_arrow.2536	ITEM	2536	2537,14585,14586	13	false
cache-item-family.mithril_gloves.7458	ITEM	7458	14365,20581,27110	13	false
cache-item-family.mithril_gold_trimmed_set_lg.13008	ITEM	13008	13009,13934	14	true
cache-item-family.mithril_gold_trimmed_set_sk.13010	ITEM	13010	13011,13935	14	true
cache-item-family.mithril_halberd.3198	ITEM	3198	3199,14624	9	false
cache-item-family.mithril_hasta.11373	ITEM	11373	11374,11400,11401,11402,11403,11404,11405,11406,15557,15572,15573,15574,15575	13	false
cache-item-family.mithril_incendiary_cannonball.31938	ITEM	31938	31939	14	false
cache-item-family.mithril_javelin.828	ITEM	828	834,5645,5651,14445,14451,14457,14463	9	false
cache-item-family.mithril_javelin_tips.19576	ITEM	19576	19577	14	false
cache-item-family.mithril_keel_parts.32008	ITEM	32008	32009,32010	14	false
cache-item-family.mithril_knife.866	ITEM	866	873,5657,5664,14476,14483,14490,14497	9	false
cache-item-family.mithril_limbs.9427	ITEM	9427	9428,15106	14	false
cache-item-family.mithril_med_helm.1143	ITEM	1143	1144,14139	9	true
cache-item-family.mithril_nails.4822	ITEM	4822	16857	9	false
cache-item-family.mithril_ore_fragment.21536	ITEM	21536		9	false
cache-item-family.mithril_pickaxe.1273	ITEM	1273	1274,14764	9	true
cache-item-family.mithril_plateskirt.1085	ITEM	1085	1086,12285,12286,12295,12296,14178,15883,15888	9	true
cache-item-family.mithril_seeds.299	ITEM	299	16979,24534	9	false
cache-item-family.mithril_set_lg.13000	ITEM	13000	13001,13930	14	true
cache-item-family.mithril_set_sk.13002	ITEM	13002	13003,13931	14	true
cache-item-family.mithril_spear.1243	ITEM	1243	1244,1257,1258,3173,5710,5711,5724,5725,14771,14778,14785,14792,14800	13	false
cache-item-family.mithril_staff_of_collection.30605	ITEM	30605	30606	9	false
cache-item-family.mithril_thrownaxe.803	ITEM	803	14469	9	false
cache-item-family.mithril_trimmed_set_lg.13004	ITEM	13004	13005,13932	14	true
cache-item-family.mithril_trimmed_set_sk.13006	ITEM	13006	13007,13933	14	true
cache-item-family.mithril_warhammer.1343	ITEM	1343	1344,14725	9	true
cache-item-family.mixed_flowers.2472	ITEM	2472	2473,16986	9	false
cache-item-family.mixed_hide_armour_set.31166	ITEM	31166	31167,31168	9	false
cache-item-family.mixed_hide_base.29292	ITEM	29292	29293,29294	9	false
cache-item-family.mixed_hide_boots.29286	ITEM	29286	29287,29288	9	false
cache-item-family.mixed_hide_cape.29289	ITEM	29289	29290,29291	9	false
cache-item-family.mixed_hide_legs.29283	ITEM	29283	29284,29285	9	false
cache-item-family.mixed_hide_top.29280	ITEM	29280	29281,29282	9	false
cache-item-family.mixture_step_1.10915	ITEM	10915	10909,10910,10911,10912,10913,10914,10916,19418,19419,19420,19421	9	false
cache-item-family.mixture_step_2.10923	ITEM	10923	10917,10918,10919,10920,10921,10922,10924,19422,19423,19424,19425	9	false
cache-item-family.mogre_bone.7851	ITEM	7851	7853,17492,17494	9	false
cache-item-family.mokhaiotl_waystone.31099	ITEM	31099	31100	14	false
cache-item-family.mole_claw.7416	ITEM	7416	7417,15746	14	false
cache-item-family.mole_skin.7418	ITEM	7418	7419,15747	14	false
cache-item-family.mole_slippers.23285	ITEM	23285	23286,23287	9	true
cache-item-family.molten_glass.1775	ITEM	1775	1776,16295	14	false
cache-item-family.monk_s_robe.542	ITEM	542	543,19277,20202,20203,20204,23306,23307,23308	9	true
cache-item-family.monk_s_robe_top.544	ITEM	544	545,19278,20199,20200,20201,23303,23304,23305	9	true
cache-item-family.monkey.4033	ITEM	4033	8942,19556,19557	9	false
cache-item-family.monkey_bar.4014	ITEM	4014	4015,17922	9	false
cache-item-family.monkey_bonemeal.4267	ITEM	4267	17803	9	false
cache-item-family.monkey_bones.3183	ITEM	3183	3184,17939	9	true
cache-item-family.monkey_nuts.4012	ITEM	4012	4013,17921	9	false
cache-item-family.monkey_tail.19610	ITEM	19610	19611,19612	14	false
cache-item-family.monkfish.7946	ITEM	7946	7947,17065,20547,23532	9	false
cache-item-family.monocle.12353	ITEM	12353	12354,15917	9	false
cache-item-family.mooleta.33101	ITEM	33101	33102	9	true
cache-item-family.moon_lite.29418	ITEM	29418	29419,29420	9	false
cache-item-family.moonclan_armour.9070	ITEM	9070	16692	9	false
cache-item-family.moonclan_boots.9073	ITEM	9073	16695	9	false
cache-item-family.moonclan_cape.9074	ITEM	9074	16696	9	false
cache-item-family.moonclan_gloves.9072	ITEM	9072	16694	9	false
cache-item-family.moonclan_hat.9069	ITEM	9069	16691	9	false
cache-item-family.moonclan_helm.9068	ITEM	9068	16690	9	false
cache-item-family.moonclan_skirt.9071	ITEM	9071	16693	9	false
cache-item-family.moonclan_teleport.24949	ITEM	24949	24950	9	false
cache-item-family.moonlight_antelope_antler.29171	ITEM	29171	29172,29173	14	false
cache-item-family.moonlight_antelope_fur.29174	ITEM	29174	29175,29176	14	false
cache-item-family.moonlight_antler_bolts.28878	ITEM	28878	28879	9	false
cache-item-family.moonlight_mead.2955	ITEM	2955	2956,5811,5812,5813,5814,5815,5816,5817,5818,7750,7751,18892,19160	13	false
cache-item-family.moonlight_mead_m.5749	ITEM	5749	5750,5891,5892,5893,5894,5895,5896,5897,5898,18902,19161	13	false
cache-item-family.moonlight_moth.28864	ITEM	28864	28893,28894,28895	9	false
cache-item-family.moonlight_moth_mix.29213	ITEM	29213	29195,29196,29197,29214,29215	9	false
cache-item-family.moonlight_potion.29083	ITEM	29083	29080,29081,29082	9	false
cache-item-family.morrigan_s_coif.22638	ITEM	22638	22639,22640	9	false
cache-item-family.morrigan_s_coif_bh.27836	ITEM	27836	27939,27940,27941	9	false
cache-item-family.morrigan_s_javelin.22636	ITEM	22636	22637,23619	9	false
cache-item-family.morrigan_s_javelin_bh.27916	ITEM	27916	27917,27918,27919	9	false
cache-item-family.morrigan_s_leather_body.22641	ITEM	22641	22642,22643	9	false
cache-item-family.morrigan_s_leather_body_bh.27837	ITEM	27837	27942,27943,27944	9	false
cache-item-family.morrigan_s_leather_chaps.22644	ITEM	22644	22645,22646	9	false
cache-item-family.morrigan_s_leather_chaps_bh.27838	ITEM	27838	27945,27946,27947	9	false
cache-item-family.morrigan_s_throwing_axe.22634	ITEM	22634	22635	9	false
cache-item-family.morrigan_s_throwing_axe_bh.27912	ITEM	27912	27913,27914,27915	9	false
cache-item-family.mort_myre_fungus.2970	ITEM	2970	2971,16998	14	false
cache-item-family.mort_myre_pear.2974	ITEM	2974	2975,17000	14	false
cache-item-family.mort_myre_stem.2972	ITEM	2972	2973,16999	14	false
cache-item-family.mort_ton_teleport.12406	ITEM	12406	15943	9	false
cache-item-family.morytania_legs_1.13112	ITEM	13112	18650	9	false
cache-item-family.morytania_legs_2.13113	ITEM	13113	18651	9	false
cache-item-family.morytania_legs_3.13114	ITEM	13114	18652	9	false
cache-item-family.morytania_legs_4.13115	ITEM	13115	18653	9	false
cache-item-family.mos_le_harmless_teleport.12411	ITEM	12411	15948	9	false
cache-item-family.moss_giant_bone.7869	ITEM	7869	7871,17510,17512	9	false
cache-item-family.mosschin_s_bone.26591	ITEM	26591		9	false
cache-item-family.mottled_eel.22832	ITEM	22832	22833,22834	14	false
cache-item-family.mouldy_block.32864	ITEM	32864		9	false
cache-item-family.mouldy_doll.32869	ITEM	32869		9	false
cache-item-family.mouldy_sawdust.25286	ITEM	25286		9	true
cache-item-family.mounted_harpoonfish.11578	ITEM	11578	25563,30671	9	true
cache-item-family.mourner_boots.6069	ITEM	6069	17978	9	false
cache-item-family.mourner_cloak.6070	ITEM	6070	17979	9	false
cache-item-family.mourner_gloves.6068	ITEM	6068	17977	9	false
cache-item-family.mourner_top.6065	ITEM	6065	17975	9	false
cache-item-family.mourner_trousers.6067	ITEM	6067	17976	9	false
cache-item-family.mouse_toy.6541	ITEM	6541	17037	9	false
cache-item-family.mouth_grip.4181	ITEM	4181	18217	9	false
cache-item-family.mud_battlestaff.6562	ITEM	6562	6726,14695	9	false
cache-item-family.mud_pie.7170	ITEM	7170	7171,19177	9	false
cache-item-family.mud_rune.4698	ITEM	4698	19265	14	false
cache-item-family.muddy_key.991	ITEM	991	992,14618	14	true
cache-item-family.mudskipper_hat.6665	ITEM	6665	18810	9	false
cache-item-family.mudskipper_hide.7532	ITEM	7532	17391	9	false
cache-item-family.mulled_pine.27562	ITEM	27562		9	true
cache-item-family.murng_bat_5.20881	ITEM	20881		9	false
cache-item-family.mushroom.6004	ITEM	6004	6005,13867	14	false
cache-item-family.mushroom_onion.7066	ITEM	7066	7067,19207	9	false
cache-item-family.mushroom_pie.21690	ITEM	21690	21691,21692	9	false
cache-item-family.mushroom_potato.7058	ITEM	7058	7059,19203	9	false
cache-item-family.mushroom_spore.5282	ITEM	5282	13781	14	false
cache-item-family.mushrooms.10968	ITEM	10968	18412	9	false
cache-item-family.music_cape.13221	ITEM	13221	13222,14204,14205	9	false
cache-item-family.music_hood.13223	ITEM	13223	14206	9	false
cache-item-family.musketeer_hat.12351	ITEM	12351	12352,15916	9	false
cache-item-family.musketeer_pants.12443	ITEM	12443	12444,15970	9	false
cache-item-family.musketeer_tabard.12441	ITEM	12441	12442,15969	9	false
cache-item-family.mycil_fish_4.20864	ITEM	20864		9	false
cache-item-family.myre_snelm.3327	ITEM	3327	3328,18855	9	false
cache-item-family.mysterious_herb.22402	ITEM	22402		9	false
cache-item-family.mysterious_jerky.33802	ITEM	33802		9	false
cache-item-family.mysterious_orb.21261	ITEM	21261	23069	9	false
cache-item-family.mystery_fruit.31903	ITEM	31903	31904	9	false
cache-item-family.mystic_air_staff.1405	ITEM	1405	1406,14689	9	false
cache-item-family.mystic_boots.4097	ITEM	4097	4098,14157,20579,26539,26540	9	false
cache-item-family.mystic_boots_dark.4107	ITEM	4107	4108,14162	9	false
cache-item-family.mystic_boots_dusk.23059	ITEM	23059	23060,23061	9	false
cache-item-family.mystic_boots_light.4117	ITEM	4117	4118,14167	9	false
cache-item-family.mystic_dust_staff.20739	ITEM	20739	20740,20741	9	false
cache-item-family.mystic_earth_staff.1407	ITEM	1407	1408,14690	9	false
cache-item-family.mystic_fire_staff.1401	ITEM	1401	1402,14687	9	false
cache-item-family.mystic_gloves.4095	ITEM	4095	4096,14156,26537,26538	9	false
cache-item-family.mystic_gloves_dark.4105	ITEM	4105	4106,14161	9	false
cache-item-family.mystic_gloves_dusk.23056	ITEM	23056	23057,23058	9	false
cache-item-family.mystic_gloves_light.4115	ITEM	4115	4116,14166	9	false
cache-item-family.mystic_hat.4089	ITEM	4089	4090,14153,20562,26531,26532	9	false
cache-item-family.mystic_hat_dark.4099	ITEM	4099	4100,14158	9	false
cache-item-family.mystic_hat_dusk.23047	ITEM	23047	23048,23049	9	false
cache-item-family.mystic_hat_light.4109	ITEM	4109	4110,14163	9	false
cache-item-family.mystic_jewel.5561	ITEM	5561		9	false
cache-item-family.mystic_lava_staff.3054	ITEM	3054	3056,14694,21200,21201	9	false
