card_id	display_name	card_type	entity_family_id	canonical_id	reason	runelite_constants
item.dni23_legs_princely.29742	Dni23 legs princely	ITEM	cache-item-family.dni23_legs_princely.29742	29742	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_PRINCELY
item.dni23_legs_ripped.29748	Dni23 legs ripped	ITEM	cache-item-family.dni23_legs_ripped.29748	29748	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_RIPPED
item.dni23_legs_sashdots.29762	Dni23 legs sashdots	ITEM	cache-item-family.dni23_legs_sashdots.29762	29762	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SASHDOTS
item.dni23_legs_sashtrousers.29766	Dni23 legs sashtrousers	ITEM	cache-item-family.dni23_legs_sashtrousers.29766	29766	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SASHTROUSERS
item.dni23_legs_shorts.29738	Dni23 legs shorts	ITEM	cache-item-family.dni23_legs_shorts.29738	29738	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SHORTS
item.dni23_legs_shortskirt.29758	Dni23 legs shortskirt	ITEM	cache-item-family.dni23_legs_shortskirt.29758	29758	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SHORTSKIRT
item.dni23_legs_sidestripes.29746	Dni23 legs sidestripes	ITEM	cache-item-family.dni23_legs_sidestripes.29746	29746	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SIDESTRIPES
item.dni23_legs_skirt.29752	Dni23 legs skirt	ITEM	cache-item-family.dni23_legs_skirt.29752	29752	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_SKIRT
item.dni23_legs_tornskirt.29770	Dni23 legs tornskirt	ITEM	cache-item-family.dni23_legs_tornskirt.29770	29770	TECHNICAL_APPEARANCE_MODEL	DNI23_LEGS_TORNSKIRT
item.dni23_torso_bodice.29714	Dni23 torso bodice	ITEM	cache-item-family.dni23_torso_bodice.29714	29714	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_BODICE
item.dni23_torso_corsetry.29712	Dni23 torso corsetry	ITEM	cache-item-family.dni23_torso_corsetry.29712	29712	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_CORSETRY
item.dni23_torso_croptops.29704	Dni23 torso croptops	ITEM	cache-item-family.dni23_torso_croptops.29704	29704	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_CROPTOPS
item.dni23_torso_darkbuttons.29688	Dni23 torso darkbuttons	ITEM	cache-item-family.dni23_torso_darkbuttons.29688	29688	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_DARKBUTTONS
item.dni23_torso_frilly.29710	Dni23 torso frilly	ITEM	cache-item-family.dni23_torso_frilly.29710	29710	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_FRILLY
item.dni23_torso_lightbuttons.29686	Dni23 torso lightbuttons	ITEM	cache-item-family.dni23_torso_lightbuttons.29686	29686	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_LIGHTBUTTONS
item.dni23_torso_poloneck.29706	Dni23 torso poloneck	ITEM	cache-item-family.dni23_torso_poloneck.29706	29706	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_POLONECK
item.dni23_torso_princely.29698	Dni23 torso princely	ITEM	cache-item-family.dni23_torso_princely.29698	29698	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_PRINCELY
item.dni23_torso_rippedweskit.29700	Dni23 torso rippedweskit	ITEM	cache-item-family.dni23_torso_rippedweskit.29700	29700	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_RIPPEDWESKIT
item.dni23_torso_shirt.29692	Dni23 torso shirt	ITEM	cache-item-family.dni23_torso_shirt.29692	29692	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_SHIRT
item.dni23_torso_simple.29708	Dni23 torso simple	ITEM	cache-item-family.dni23_torso_simple.29708	29708	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_SIMPLE
item.dni23_torso_stitching.29694	Dni23 torso stitching	ITEM	cache-item-family.dni23_torso_stitching.29694	29694	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_STITCHING
item.dni23_torso_twotoned.29696	Dni23 torso twotoned	ITEM	cache-item-family.dni23_torso_twotoned.29696	29696	TECHNICAL_APPEARANCE_MODEL	DNI23_TORSO_TWOTONED
item.dog_boots.30491	Dog boots	ITEM	cache-item-family.dog_boots.30491	30491	HOLIDAY_EVENT_CONTENT	DOG_BOOTS
item.dog_disguise.30487	Dog disguise	ITEM	cache-item-family.dog_disguise.30487	30487	HOLIDAY_EVENT_CONTENT	DOG_DISGUISE
item.dragon_axe_head.6743	Dragon axe head	ITEM	cache-item-family.dragon_axe_head.6743	6743	INACCESSIBLE_CACHE_CONTENT	DRAGON_AXE_HEAD
item.dragon_candle_dagger.27810	Dragon candle dagger	ITEM	cache-item-family.dragon_candle_dagger.27810	27810	HOLIDAY_EVENT_CONTENT	DRAGON_CANDLE_DAGGER
item.dragonkin_quest_lamp.33006	Dragonkin quest lamp	ITEM	cache-item-family.dragonkin_quest_lamp.33006	33006	TEMPORARY_DEADMAN_CONTENT	DRAGONKIN_QUEST_LAMP
item.druidic_wreath.12600	Druidic wreath	ITEM	cache-item-family.druidic_wreath.12600	12600	SEASONAL_OR_PROMOTIONAL_REWARD	DRUIDIC_WREATH
item.drygore_blowpipe.30374	Drygore blowpipe	ITEM	cache-item-family.drygore_blowpipe.30374	30374	TEMPORARY_LEAGUES_CONTENT	DRYGORE_BLOWPIPE
item.dummy.7586	Dummy	ITEM	cache-item-family.dummy.7586	7586	TECHNICAL_TEST_CONTENT	DUMMY
item.dummy_stymphike_feather.33644	Dummy stymphike feather	ITEM	cache-item-family.dummy_stymphike_feather.33644	33644	TECHNICAL_TEST_CONTENT	DUMMY_STYMPHIKE_FEATHER
item.easter_basket.4565	Easter basket	ITEM	cache-item-family.easter_basket.4565	4565	HOLIDAY_EVENT_CONTENT	EASTER_BASKET
item.easter_egg.1961	Easter egg	ITEM	cache-item-family.easter_egg.1961	1961	HOLIDAY_EVENT_CONTENT	EASTER_EGG
item.easter_egg_helm.21214	Easter egg helm	ITEM	cache-item-family.easter_egg_helm.21214	21214	HOLIDAY_EVENT_CONTENT	EASTER_EGG_HELM
item.easter_hat.26937	Easter hat	ITEM	cache-item-family.easter_hat.26937	26937	HOLIDAY_EVENT_CONTENT	EASTER_HAT
item.easter_ring.7927	Easter ring	ITEM	cache-item-family.easter_ring.7927	7927	HOLIDAY_EVENT_CONTENT	EASTER_RING
item.eastfloor_spade.27873	Eastfloor spade	ITEM	cache-item-family.eastfloor_spade.27873	27873	HOLIDAY_EVENT_CONTENT	EASTFLOOR_SPADE
item.echo_ahrim_s_ornament_kit.30451	Echo ahrim's ornament kit	ITEM	cache-item-family.echo_ahrim_s_ornament_kit.30451	30451	RAGING_ECHOES_TEMPORARY_OR_REWARD_CONTENT	ECHO_AHRIMS_ORNAMENT_KIT
item.echo_axe.25110	Echo axe	ITEM	cache-item-family.echo_axe.25110	25110	TEMPORARY_LEAGUES_CONTENT	ECHO_AXE
item.echo_harpoon.25114	Echo harpoon	ITEM	cache-item-family.echo_harpoon.25114	25114	TEMPORARY_LEAGUES_CONTENT	ECHO_HARPOON
item.echo_home_teleport_scroll.30453	Echo home teleport scroll	ITEM	cache-item-family.echo_home_teleport_scroll.30453	30453	RAGING_ECHOES_TEMPORARY_OR_REWARD_CONTENT	ECHO_HOME_TELEPORT_SCROLL
item.echo_pickaxe.25112	Echo pickaxe	ITEM	cache-item-family.echo_pickaxe.25112	25112	TEMPORARY_LEAGUES_CONTENT	ECHO_PICKAXE
item.echo_venator_bow_ornament_kit.30432	Echo venator bow ornament kit	ITEM	cache-item-family.echo_venator_bow_ornament_kit.30432	30432	RAGING_ECHOES_TEMPORARY_OR_REWARD_CONTENT	ECHO_VENATOR_BOW_ORNAMENT_KIT
item.echo_virtus_ornament_kit.30443	Echo virtus ornament kit	ITEM	cache-item-family.echo_virtus_ornament_kit.30443	30443	RAGING_ECHOES_TEMPORARY_OR_REWARD_CONTENT	ECHO_VIRTUS_ORNAMENT_KIT
item.egg_priest_mitre.29443	Egg priest mitre	ITEM	cache-item-family.egg_priest_mitre.29443	29443	HOLIDAY_EVENT_CONTENT	EGG_PRIEST_MITRE
item.egg_priest_necklace.29441	Egg priest necklace	ITEM	cache-item-family.egg_priest_necklace.29441	29441	HOLIDAY_EVENT_CONTENT	EGG_PRIEST_NECKLACE
item.egg_priest_robe.29437	Egg priest robe	ITEM	cache-item-family.egg_priest_robe.29437	29437	HOLIDAY_EVENT_CONTENT	EGG_PRIEST_ROBE
item.egg_priest_robe_top.29439	Egg priest robe top	ITEM	cache-item-family.egg_priest_robe_top.29439	29439	HOLIDAY_EVENT_CONTENT	EGG_PRIEST_ROBE_TOP
item.eggnog.27563	Eggnog	ITEM	cache-item-family.eggnog.27563	27563	SEASONAL_OR_PROMOTIONAL_REWARD	EGGNOG
item.eggshell_platebody.22351	Eggshell platebody	ITEM	cache-item-family.eggshell_platebody.22351	22351	HOLIDAY_EVENT_CONTENT	EGGSHELL_PLATEBODY
item.eggshell_platelegs.22353	Eggshell platelegs	ITEM	cache-item-family.eggshell_platelegs.22353	22353	HOLIDAY_EVENT_CONTENT	EGGSHELL_PLATELEGS
item.egniol_potion.23882	Egniol potion	ITEM	cache-item-family.egniol_potion.23882	23882	TEMPORARY_INSTANCE_ITEM	EGNIOL_POTION_1
item.emperor_ring.30378	Emperor ring	ITEM	cache-item-family.emperor_ring.30378	30378	TEMPORARY_LEAGUES_CONTENT	EMPEROR_RING
item.essence_pack.25280	Essence pack	ITEM	cache-item-family.essence_pack.25280	25280	INACCESSIBLE_CACHE_CONTENT	ESSENCE_PACK
item.event_lamp.31211	Event lamp	ITEM	cache-item-family.event_lamp.31211	31211	INACCESSIBLE_CACHE_CONTENT	EVENT_LAMP
item.evil_eye.33227	Evil eye	ITEM	cache-item-family.evil_eye.33227	33227	TEMPORARY_LEAGUES_CONTENT	EVIL_EYE
item.extradimensional_bag.25106	Extradimensional bag	ITEM	cache-item-family.extradimensional_bag.25106	25106	INACCESSIBLE_CACHE_CONTENT	EXTRADIMENSIONAL_BAG
item.fairy_mushroom.25102	Fairy mushroom	ITEM	cache-item-family.fairy_mushroom.25102	25102	TEMPORARY_LEAGUES_CONTENT	FAIRY_MUSHROOM
item.fang_of_the_hound.33249	Fang of the hound	ITEM	cache-item-family.fang_of_the_hound.33249	33249	TEMPORARY_LEAGUES_CONTENT	FANG_OF_THE_HOUND
item.festive_elf_hat.26312	Festive elf hat	ITEM	cache-item-family.festive_elf_hat.26312	26312	HOLIDAY_EVENT_CONTENT	FESTIVE_ELF_HAT
item.festive_elf_slippers.26310	Festive elf slippers	ITEM	cache-item-family.festive_elf_slippers.26310	26310	HOLIDAY_EVENT_CONTENT	FESTIVE_ELF_SLIPPERS
item.festive_games_crown.27588	Festive games crown	ITEM	cache-item-family.festive_games_crown.27588	27588	HOLIDAY_EVENT_CONTENT	FESTIVE_GAMES_CROWN
item.festive_nutcracker_boots.27578	Festive nutcracker boots	ITEM	cache-item-family.festive_nutcracker_boots.27578	27578	HOLIDAY_EVENT_CONTENT	FESTIVE_NUTCRACKER_BOOTS
item.festive_nutcracker_hat.27576	Festive nutcracker hat	ITEM	cache-item-family.festive_nutcracker_hat.27576	27576	HOLIDAY_EVENT_CONTENT	FESTIVE_NUTCRACKER_HAT
item.festive_nutcracker_staff.27580	Festive nutcracker staff	ITEM	cache-item-family.festive_nutcracker_staff.27580	27580	HOLIDAY_EVENT_CONTENT	FESTIVE_NUTCRACKER_STAFF
item.festive_nutcracker_top.27572	Festive nutcracker top	ITEM	cache-item-family.festive_nutcracker_top.27572	27572	HOLIDAY_EVENT_CONTENT	FESTIVE_NUTCRACKER_TOP
item.festive_nutcracker_trousers.27574	Festive nutcracker trousers	ITEM	cache-item-family.festive_nutcracker_trousers.27574	27574	HOLIDAY_EVENT_CONTENT	FESTIVE_NUTCRACKER_TROUSERS
item.festive_scarf.30489	Festive scarf	ITEM	cache-item-family.festive_scarf.30489	30489	HOLIDAY_EVENT_CONTENT	FESTIVE_SCARF
item.flask_of_fervour.33239	Flask of fervour	ITEM	cache-item-family.flask_of_fervour.33239	33239	TEMPORARY_LEAGUES_CONTENT	FLASK_OF_FERVOUR
item.flower_crown.27035	Flower crown	ITEM	cache-item-family.flower_crown.27035	27035	HOLIDAY_EVENT_CONTENT	FLOWER_CROWN
item.forager_s_pouch.30357	Forager's pouch	ITEM	cache-item-family.forager_s_pouch.30357	30357	TEMPORARY_LEAGUES_CONTENT	FORAGERS_POUCH
item.giant_boulder.25314	Giant boulder	ITEM	cache-item-family.giant_boulder.25314	25314	HOLIDAY_EVENT_CONTENT	GIANT_BOULDER
item.giant_bronze_dagger.27871	Giant bronze dagger	ITEM	cache-item-family.giant_bronze_dagger.27871	27871	HOLIDAY_EVENT_CONTENT	GIANT_BRONZE_DAGGER
item.giant_easter_egg.23446	Giant easter egg	ITEM	cache-item-family.giant_easter_egg.23446	23446	HOLIDAY_EVENT_CONTENT	GIANT_EASTER_EGG
item.giant_present.20836	Giant present	ITEM	cache-item-family.giant_present.20836	20836	HOLIDAY_EVENT_CONTENT	GIANT_PRESENT
item.gloves_of_the_damned.30380	Gloves of the damned	ITEM	cache-item-family.gloves_of_the_damned.30380	30380	TEMPORARY_LEAGUES_CONTENT	GLOVES_OF_THE_DAMNED
item.gnome_child_backpack.27802	Gnome child backpack	ITEM	cache-item-family.gnome_child_backpack.27802	27802	HOLIDAY_EVENT_CONTENT	GNOME_CHILD_BACKPACK
item.gnome_child_hat.13655	Gnome child hat	ITEM	cache-item-family.gnome_child_hat.13655	13655	HOLIDAY_EVENT_CONTENT	GNOME_CHILD_HAT
item.gnome_child_mask.25336	Gnome child mask	ITEM	cache-item-family.gnome_child_mask.25336	25336	HOLIDAY_EVENT_CONTENT	GNOME_CHILD_MASK
item.gnome_child_plush.27818	Gnome child plush	ITEM	cache-item-family.gnome_child_plush.27818	27818	HOLIDAY_EVENT_CONTENT	GNOME_CHILD_PLUSH
item.goblin_paint_cannon.12727	Goblin paint cannon	ITEM	cache-item-family.goblin_paint_cannon.12727	12727	SEASONAL_OR_PROMOTIONAL_REWARD	GOBLIN_PAINT_CANNON
item.gold_speedrun_trophy.27422	Gold speedrun trophy	ITEM	cache-item-family.gold_speedrun_trophy.27422	27422	TEMPORARY_SPEEDRUN_CONTENT	GOLD_SPEEDRUN_TROPHY
item.gravedigger_boots.13286	Gravedigger boots	ITEM	cache-item-family.gravedigger_boots.13286	13286	HOLIDAY_EVENT_CONTENT	GRAVEDIGGER_BOOTS
item.gravedigger_gloves.13287	Gravedigger gloves	ITEM	cache-item-family.gravedigger_gloves.13287	13287	HOLIDAY_EVENT_CONTENT	GRAVEDIGGER_GLOVES
item.gravedigger_leggings.13285	Gravedigger leggings	ITEM	cache-item-family.gravedigger_leggings.13285	13285	HOLIDAY_EVENT_CONTENT	GRAVEDIGGER_LEGGINGS
item.gravedigger_mask.13283	Gravedigger mask	ITEM	cache-item-family.gravedigger_mask.13283	13283	HOLIDAY_EVENT_CONTENT	GRAVEDIGGER_MASK
item.gravedigger_top.13284	Gravedigger top	ITEM	cache-item-family.gravedigger_top.13284	13284	HOLIDAY_EVENT_CONTENT	GRAVEDIGGER_TOP
item.green_gingerbread_shield.24428	Green gingerbread shield	ITEM	cache-item-family.green_gingerbread_shield.24428	24428	HOLIDAY_EVENT_CONTENT	GREEN_GINGERBREAD_SHIELD
item.green_halloween_mask.1053	Green halloween mask	ITEM	cache-item-family.green_halloween_mask.1053	1053	HOLIDAY_EVENT_CONTENT	GREEN_HALLOWEEN_MASK
item.green_partyhat.1044	Green partyhat	ITEM	cache-item-family.green_partyhat.1044	1044	HOLIDAY_EVENT_CONTENT	GREEN_PARTYHAT
item.green_sweets.4563	Green sweets	ITEM	cache-item-family.green_sweets.4563	4563	INACCESSIBLE_CACHE_CONTENT	GREEN_SWEETS
item.gregg_s_eastdoor.25604	Gregg's eastdoor	ITEM	cache-item-family.gregg_s_eastdoor.25604	25604	HOLIDAY_EVENT_CONTENT	GREGGS_EASTDOOR
item.grid_master_altar_icon_scroll.31205	Grid master altar icon scroll	ITEM	cache-item-family.grid_master_altar_icon_scroll.31205	31205	GRID_MASTER_TEMPORARY_CONTENT	GRID_MASTER_ALTAR_ICON_SCROLL
item.grid_master_tabard.31181	Grid master tabard	ITEM	cache-item-family.grid_master_tabard.31181	31181	GRID_MASTER_TEMPORARY_CONTENT	GRID_MASTER_TABARD
item.grid_master_tabard_b.31184	Grid master tabard (b)	ITEM	cache-item-family.grid_master_tabard_b.31184	31184	GRID_MASTER_TEMPORARY_CONTENT	GRID_MASTER_TABARD_B
item.grid_master_torch_scroll.31208	Grid master torch scroll	ITEM	cache-item-family.grid_master_torch_scroll.31208	31208	GRID_MASTER_TEMPORARY_CONTENT	GRID_MASTER_TORCH_SCROLL
item.grim_reaper_bottoms.31231	Grim reaper bottoms	ITEM	cache-item-family.grim_reaper_bottoms.31231	31231	HOLIDAY_EVENT_CONTENT	GRIM_REAPER_BOTTOMS
item.grim_reaper_gloves.31233	Grim reaper gloves	ITEM	cache-item-family.grim_reaper_gloves.31233	31233	HOLIDAY_EVENT_CONTENT	GRIM_REAPER_GLOVES
item.grim_reaper_hood.12845	Grim reaper hood	ITEM	cache-item-family.grim_reaper_hood.12845	12845	HOLIDAY_EVENT_CONTENT	GRIM_REAPER_HOOD
item.grim_reaper_top.31229	Grim reaper top	ITEM	cache-item-family.grim_reaper_top.31229	31229	HOLIDAY_EVENT_CONTENT	GRIM_REAPER_TOP
item.grym_potion_unf.23881	Grym potion (unf)	ITEM	cache-item-family.grym_potion_unf.23881	23881	TEMPORARY_INSTANCE_ITEM	GRYM_POTION_UNF
item.halloween_scarecrow.30234	Halloween scarecrow	ITEM	cache-item-family.halloween_scarecrow.30234	30234	HOLIDAY_EVENT_CONTENT	HALLOWEEN_SCARECROW
item.halloween_wig.27497	Halloween wig	ITEM	cache-item-family.halloween_wig.27497	27497	HOLIDAY_EVENT_CONTENT	HALLOWEEN_WIG
item.haunted_wine_bottle.26260	Haunted wine bottle	ITEM	cache-item-family.haunted_wine_bottle.26260	26260	HOLIDAY_EVENT_CONTENT	HAUNTED_WINE_BOTTLE
item.headless_head.24975	Headless head	ITEM	cache-item-family.headless_head.24975	24975	HOLIDAY_EVENT_CONTENT	HEADLESS_HEAD
item.hell_cat_ears.24527	Hell cat ears	ITEM	cache-item-family.hell_cat_ears.24527	24527	HOLIDAY_EVENT_CONTENT	HELL_CAT_EARS
item.honey_locust.27351	Honey locust	ITEM	cache-item-family.honey_locust.27351	27351	TEMPORARY_INSTANCE_ITEM	HONEY_LOCUST
item.hornwood_helm.19699	Hornwood helm	ITEM	cache-item-family.hornwood_helm.19699	19699	SEASONAL_OR_PROMOTIONAL_REWARD	HORNWOOD_HELM
item.icy_jumper.28786	Icy jumper	ITEM	cache-item-family.icy_jumper.28786	28786	HOLIDAY_EVENT_CONTENT	ICY_JUMPER
item.impish_ritual_scroll.33359	Impish ritual scroll	ITEM	cache-item-family.impish_ritual_scroll.33359	33359	DEMONIC_PACTS_REWARD_CONTENT	IMPISH_RITUAL_SCROLL
item.impish_whistle.33365	Impish whistle	ITEM	cache-item-family.impish_whistle.33365	33365	DEMONIC_PACTS_REWARD_CONTENT	IMPISH_WHISTLE
item.infernal_tecpatl.33243	Infernal tecpatl	ITEM	cache-item-family.infernal_tecpatl.33243	33243	TEMPORARY_LEAGUES_CONTENT	INFERNAL_TECPATL
item.inverted_santa_hat.13344	Inverted santa hat	ITEM	cache-item-family.inverted_santa_hat.13344	13344	HOLIDAY_EVENT_CONTENT	INVERTED_SANTA_HAT
item.iron_axe_head.510	Iron axe head	ITEM	cache-item-family.iron_axe_head.510	510	INACCESSIBLE_CACHE_CONTENT	IRON_AXE_HEAD
item.iron_pickaxe_nz.11721	Iron pickaxe (nz)	ITEM	cache-item-family.iron_pickaxe_nz.11721	11721	TEMPORARY_INSTANCE_ITEM	IRON_PICKAXE_NZ
item.jack_lantern_mask.9920	Jack lantern mask	ITEM	cache-item-family.jack_lantern_mask.9920	9920	HOLIDAY_EVENT_CONTENT	JACK_LANTERN_MASK
item.jad_jumper.32932	Jad jumper	ITEM	cache-item-family.jad_jumper.32932	32932	SEASONAL_OR_PROMOTIONAL_REWARD	JAD_JUMPER
item.jad_plush.27814	Jad plush	ITEM	cache-item-family.jad_plush.27814	27814	HOLIDAY_EVENT_CONTENT	JAD_PLUSH
item.jad_slippers.27808	Jad slippers	ITEM	cache-item-family.jad_slippers.27808	27808	HOLIDAY_EVENT_CONTENT	JAD_SLIPPERS
item.jonas_mask.21719	Jonas mask	ITEM	cache-item-family.jonas_mask.21719	21719	HOLIDAY_EVENT_CONTENT	JONAS_MASK
item.kharidian_quest_lamp.33004	Kharidian quest lamp	ITEM	cache-item-family.kharidian_quest_lamp.33004	33004	TEMPORARY_DEADMAN_CONTENT	KHARIDIAN_QUEST_LAMP
item.king_s_barrage.33251	King's barrage	ITEM	cache-item-family.king_s_barrage.33251	33251	TEMPORARY_LEAGUES_CONTENT	KINGS_BARRAGE
item.knapsack.33218	Knapsack	ITEM	cache-item-family.knapsack.33218	33218	TEMPORARY_LEAGUES_CONTENT	KNAPSACK
item.lathas_amulet.421	Lathas' amulet	ITEM	cache-item-family.lathas_amulet.421	421	INACCESSIBLE_CACHE_CONTENT	LATHAS_AMULET
item.liquid_adrenaline_1.27341	Liquid adrenaline (1)	ITEM	cache-item-family.liquid_adrenaline_1.27341	27341	TEMPORARY_INSTANCE_ITEM	LIQUID_ADRENALINE_1
item.liquid_adrenaline_2.27339	Liquid adrenaline (2)	ITEM	cache-item-family.liquid_adrenaline_2.27339	27339	TEMPORARY_INSTANCE_ITEM	LIQUID_ADRENALINE_2
item.lithic_sceptre.33255	Lithic sceptre	ITEM	cache-item-family.lithic_sceptre.33255	33255	TEMPORARY_LEAGUES_CONTENT	LITHIC_SCEPTRE
item.love_crossbow.28128	Love crossbow	ITEM	cache-item-family.love_crossbow.28128	28128	HOLIDAY_EVENT_CONTENT	LOVE_CROSSBOW
item.lovley_jubbly_bib.32928	Lovley jubbly bib	ITEM	cache-item-family.lovley_jubbly_bib.32928	32928	SEASONAL_OR_PROMOTIONAL_REWARD	LOVLEY_JUBBLY_BIB
item.magic_secateurs_nz.11711	Magic secateurs (nz)	ITEM	cache-item-family.magic_secateurs_nz.11711	11711	TEMPORARY_INSTANCE_ITEM	MAGIC_SECATEURS_NZ
item.mahjarrat_2_quest_lamp.33007	Mahjarrat 2 quest lamp	ITEM	cache-item-family.mahjarrat_2_quest_lamp.33007	33007	TEMPORARY_DEADMAN_CONTENT	MAHJARRAT_2_QUEST_LAMP
item.marionette_handle.6864	Marionette handle	ITEM	cache-item-family.marionette_handle.6864	6864	HOLIDAY_EVENT_CONTENT	MARIONETTE_HANDLE
item.mask_of_balance.13203	Mask of balance	ITEM	cache-item-family.mask_of_balance.13203	13203	SEASONAL_OR_PROMOTIONAL_REWARD	MASK_OF_BALANCE
item.melted_easter_egg.26927	Melted easter egg	ITEM	cache-item-family.melted_easter_egg.26927	26927	HOLIDAY_EVENT_CONTENT	MELTED_EASTER_EGG
item.minion_whistle.28769	Minion whistle	ITEM	cache-item-family.minion_whistle.28769	28769	TEMPORARY_LEAGUES_CONTENT	MINION_WHISTLE
item.mithril_axe_head.516	Mithril axe head	ITEM	cache-item-family.mithril_axe_head.516	516	INACCESSIBLE_CACHE_CONTENT	MITHRIL_AXE_HEAD
item.mithril_pickaxe_nz.11720	Mithril pickaxe (nz)	ITEM	cache-item-family.mithril_pickaxe_nz.11720	11720	TEMPORARY_INSTANCE_ITEM	MITHRIL_PICKAXE_NZ
item.monkey_wrench.4018	Monkey wrench	ITEM	cache-item-family.monkey_wrench.4018	4018	INACCESSIBLE_CACHE_CONTENT	MONKEY_WRENCH
item.mummy_s_body.20083	Mummy's body	ITEM	cache-item-family.mummy_s_body.20083	20083	HOLIDAY_EVENT_CONTENT	MUMMYS_BODY
item.mummy_s_feet.20092	Mummy's feet	ITEM	cache-item-family.mummy_s_feet.20092	20092	HOLIDAY_EVENT_CONTENT	MUMMYS_FEET
item.mummy_s_hands.20086	Mummy's hands	ITEM	cache-item-family.mummy_s_hands.20086	20086	HOLIDAY_EVENT_CONTENT	MUMMYS_HANDS
item.mummy_s_head.20080	Mummy's head	ITEM	cache-item-family.mummy_s_head.20080	20080	HOLIDAY_EVENT_CONTENT	MUMMYS_HEAD
item.mummy_s_legs.20089	Mummy's legs	ITEM	cache-item-family.mummy_s_legs.20089	20089	HOLIDAY_EVENT_CONTENT	MUMMYS_LEGS
item.myreque_quest_lamp.33005	Myreque quest lamp	ITEM	cache-item-family.myreque_quest_lamp.33005	33005	TEMPORARY_DEADMAN_CONTENT	MYREQUE_QUEST_LAMP
item.mystic_cards.27645	Mystic cards	ITEM	cache-item-family.mystic_cards.27645	27645	SEASONAL_OR_PROMOTIONAL_REWARD	MYSTIC_CARDS
item.nature_s_recurve.33245	Nature's recurve	ITEM	cache-item-family.nature_s_recurve.33245	33245	TEMPORARY_LEAGUES_CONTENT	NATURES_RECURVE
item.nature_s_reprisal.30390	Nature's reprisal	ITEM	cache-item-family.nature_s_reprisal.30390	30390	TEMPORARY_LEAGUES_CONTENT	NATURES_REPRISAL
item.nectar_1.27321	Nectar (1)	ITEM	cache-item-family.nectar_1.27321	27321	TEMPORARY_INSTANCE_ITEM	NECTAR_1
item.nectar_2.27319	Nectar (2)	ITEM	cache-item-family.nectar_2.27319	27319	TEMPORARY_INSTANCE_ITEM	NECTAR_2
item.nectar_3.27317	Nectar (3)	ITEM	cache-item-family.nectar_3.27317	27317	TEMPORARY_INSTANCE_ITEM	NECTAR_3
item.nectar_4.27315	Nectar (4)	ITEM	cache-item-family.nectar_4.27315	27315	TEMPORARY_INSTANCE_ITEM	NECTAR_4
item.nest_hat.27875	Nest hat	ITEM	cache-item-family.nest_hat.27875	27875	HOLIDAY_EVENT_CONTENT	NEST_HAT
item.oldschool_jumper.27822	Oldschool jumper	ITEM	cache-item-family.oldschool_jumper.27822	27822	HOLIDAY_EVENT_CONTENT	OLDSCHOOL_JUMPER
item.orange_pumpkin_angry.30269	Orange pumpkin (angry)	ITEM	cache-item-family.orange_pumpkin_angry.30269	30269	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_ANGRY
item.orange_pumpkin_depressed.30270	Orange pumpkin (depressed)	ITEM	cache-item-family.orange_pumpkin_depressed.30270	30270	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_DEPRESSED
item.orange_pumpkin_disgusted.30266	Orange pumpkin (disgusted)	ITEM	cache-item-family.orange_pumpkin_disgusted.30266	30266	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_DISGUSTED
item.orange_pumpkin_evil.30268	Orange pumpkin (evil)	ITEM	cache-item-family.orange_pumpkin_evil.30268	30268	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_EVIL
item.orange_pumpkin_happy.30273	Orange pumpkin (happy)	ITEM	cache-item-family.orange_pumpkin_happy.30273	30273	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_HAPPY
item.orange_pumpkin_laughing.30274	Orange pumpkin (laughing)	ITEM	cache-item-family.orange_pumpkin_laughing.30274	30274	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_LAUGHING
item.orange_pumpkin_sad.30272	Orange pumpkin (sad)	ITEM	cache-item-family.orange_pumpkin_sad.30272	30272	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_SAD
