legacy_card_id	canonical_card_id	introduced_version	reason
npc.dagannoth.3185	npc.dagannoth.140	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth.970	npc.dagannoth.140	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth.973	npc.dagannoth.140	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth.979	npc.dagannoth.140	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth_mother_hard.6300	npc.dagannoth_mother.983	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.dagannoth_prime.12442	npc.dagannoth_prime.2266	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth_rex.12439	npc.dagannoth_rex.2267	13	EXACT_DISPLAY_NAME_FAMILY
npc.dagannoth_supreme.12441	npc.dagannoth_supreme.2265	13	EXACT_DISPLAY_NAME_FAMILY
npc.damis.683	npc.damis.682	13	EXACT_DISPLAY_NAME_FAMILY
npc.damis_hard.1134	npc.damis.682	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.damis_hard.1135	npc.damis.682	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_warrior.11109	npc.dark_warrior.531	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_warrior.11110	npc.dark_warrior.531	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_warrior.11111	npc.dark_warrior.531	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_warrior.6606	npc.dark_warrior.531	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_wizard.2056	npc.dark_wizard.510	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_wizard.2057	npc.dark_wizard.510	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_wizard.2058	npc.dark_wizard.510	13	EXACT_DISPLAY_NAME_FAMILY
npc.dark_wizard.512	npc.dark_wizard.510	13	EXACT_DISPLAY_NAME_FAMILY
npc.dawn.15623	npc.dawn.7852	13	EXACT_DISPLAY_NAME_FAMILY
npc.defiler.1726	npc.defiler.1724	13	EXACT_DISPLAY_NAME_FAMILY
npc.defiler.1728	npc.defiler.1724	13	EXACT_DISPLAY_NAME_FAMILY
npc.defiler.1729	npc.defiler.1724	13	EXACT_DISPLAY_NAME_FAMILY
npc.defiler.1730	npc.defiler.1724	13	EXACT_DISPLAY_NAME_FAMILY
npc.defiler.1732	npc.defiler.1724	13	EXACT_DISPLAY_NAME_FAMILY
npc.derwen.12450	npc.derwen.7859	13	EXACT_DISPLAY_NAME_FAMILY
npc.derwen.9154	npc.derwen.7859	13	EXACT_DISPLAY_NAME_FAMILY
npc.dessourt_hard.6311	npc.dessourt.4883	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.dessous_hard.1128	npc.dessous.3459	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.dharok_the_wretched.12447	npc.dharok_the_wretched.1673	13	EXACT_DISPLAY_NAME_FAMILY
npc.dire_wolf.9181	npc.dire_wolf.3426	13	EXACT_DISPLAY_NAME_FAMILY
npc.doom_of_mokhaiotl_burrowed.14709	npc.doom_of_mokhaiotl.14707	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.doom_of_mokhaiotl_shielded.14708	npc.doom_of_mokhaiotl.14707	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.double_agent.1778	npc.double_agent.1777	13	EXACT_DISPLAY_NAME_FAMILY
npc.double_agent.7312	npc.double_agent.1777	13	EXACT_DISPLAY_NAME_FAMILY
npc.duke_sucellus.12195	npc.duke_sucellus.12191	13	EXACT_DISPLAY_NAME_FAMILY
npc.dusk.15621	npc.dusk.7851	13	EXACT_DISPLAY_NAME_FAMILY
npc.dusk.7888	npc.dusk.7851	13	EXACT_DISPLAY_NAME_FAMILY
npc.dust_devil.7249	npc.dust_devil.423	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf.1408	npc.dwarf.290	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf.292	npc.dwarf.290	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf.294	npc.dwarf.290	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf.5904	npc.dwarf.290	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf_gang_member.1355	npc.dwarf_gang_member.1354	13	EXACT_DISPLAY_NAME_FAMILY
npc.dwarf_gang_member.1356	npc.dwarf_gang_member.1354	13	EXACT_DISPLAY_NAME_FAMILY
npc.elidinis_warden.11761	npc.elidinis_warden.11753	13	EXACT_DISPLAY_NAME_FAMILY
npc.elidinis_warden.15552	npc.elidinis_warden.11753	13	EXACT_DISPLAY_NAME_FAMILY
npc.elidinis_warden.15698	npc.elidinis_warden.11753	13	EXACT_DISPLAY_NAME_FAMILY
npc.elvarg_hard.6118	npc.elvarg.6349	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.emissary_ascended.13767	npc.emissary_ascended.13744	13	EXACT_DISPLAY_NAME_FAMILY
npc.emissary_brawler.13775	npc.emissary_brawler.13773	13	EXACT_DISPLAY_NAME_FAMILY
npc.ent.7234	npc.ent.6594	13	EXACT_DISPLAY_NAME_FAMILY
npc.essyllt_hard.9247	npc.essyllt.8950	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.evil_chicken_hard.6306	npc.evil_chicken.1870	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.experiment.1274	npc.experiment.1273	13	EXACT_DISPLAY_NAME_FAMILY
npc.fareed_hard.4115	npc.fareed.3456	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.farmer.13228	npc.farmer	13	EXACT_DISPLAY_NAME_FAMILY
npc.fear_reaper.4693	npc.fear_reaper.1066	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.3234	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.3237	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.3239	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.3707	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.5640	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.5641	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.feral_vampyre.5642	npc.feral_vampyre.3137	13	EXACT_DISPLAY_NAME_FAMILY
npc.fire_elemental.14150	npc.fire_elemental.1365	13	EXACT_DISPLAY_NAME_FAMILY
npc.fire_giant.7251	npc.fire_giant.2075	13	EXACT_DISPLAY_NAME_FAMILY
npc.fire_giant.7252	npc.fire_giant.2075	13	EXACT_DISPLAY_NAME_FAMILY
npc.flambeed_hard.6309	npc.flambeed.4881	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.flaming_pyrelord.12453	npc.flaming_pyrelord.7394	13	EXACT_DISPLAY_NAME_FAMILY
npc.flesh_crawler.2499	npc.flesh_crawler.2498	13	EXACT_DISPLAY_NAME_FAMILY
npc.flesh_crawler.2500	npc.flesh_crawler.2498	13	EXACT_DISPLAY_NAME_FAMILY
npc.forgotten_soul.10525	npc.forgotten_soul.10523	13	EXACT_DISPLAY_NAME_FAMILY
npc.forgotten_soul.10544	npc.forgotten_soul.10523	13	EXACT_DISPLAY_NAME_FAMILY
npc.gang_boss.6902	npc.gang_boss.6900	13	EXACT_DISPLAY_NAME_FAMILY
npc.gangster.6898	npc.gangster.6896	13	EXACT_DISPLAY_NAME_FAMILY
npc.gardener.3276	npc.gardener.3275	13	EXACT_DISPLAY_NAME_FAMILY
npc.gelatinnoth_mother_hard.6312	npc.gelatinnoth_mother.4884	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.ghast.5625	npc.ghast.946	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghast.5626	npc.ghast.946	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghast.5627	npc.ghast.946	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghost.12254	npc.ghost.85	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghost.2527	npc.ghost.85	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghost.2531	npc.ghost.85	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghost.3625	npc.ghost.85	13	EXACT_DISPLAY_NAME_FAMILY
npc.ghost.5370	npc.ghost.85	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_ant.15437	npc.giant_ant.15436	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_frog.8700	npc.giant_frog.477	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_lobster.15034	npc.giant_lobster.2994	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_lobster.4800	npc.giant_lobster.2994	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_rat.2510	npc.giant_rat	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_rat.7223	npc.giant_rat	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_roc_hard.6323	npc.giant_roc.763	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.giant_scarab_hard.1127	npc.giant_scarab.797	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.giant_skeleton.6440	npc.giant_skeleton.680	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_snail.5629	npc.giant_snail.5628	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_snail.5630	npc.giant_snail.5628	13	EXACT_DISPLAY_NAME_FAMILY
npc.giant_spider.2477	npc.giant_spider	13	EXACT_DISPLAY_NAME_FAMILY
npc.glod_hard.6297	npc.glod.5129	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.gnome.5130	npc.gnome.5968	13	EXACT_DISPLAY_NAME_FAMILY
npc.gnome.5969	npc.gnome.5968	13	EXACT_DISPLAY_NAME_FAMILY
npc.gnome_guard.6574	npc.gnome_guard.6081	13	EXACT_DISPLAY_NAME_FAMILY
npc.gnome_troop.5966	npc.gnome_troop.4973	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2245	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2246	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2248	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2249	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2486	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2487	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.2488	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.goblin.655	npc.goblin	13	EXACT_DISPLAY_NAME_FAMILY
npc.golem.9051	npc.golem.2836	13	EXACT_DISPLAY_NAME_FAMILY
npc.gorak.3141	npc.gorak.1834	13	EXACT_DISPLAY_NAME_FAMILY
npc.great_olm_left_claw.7555	npc.great_olm.7554	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.great_olm_right_claw.7553	npc.great_olm.7554	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.greater_abyssal_demon.12451	npc.greater_abyssal_demon.7410	13	EXACT_DISPLAY_NAME_FAMILY
npc.greater_demon.7244	npc.greater_demon.2025	13	EXACT_DISPLAY_NAME_FAMILY
npc.greater_demon.7245	npc.greater_demon.2025	13	EXACT_DISPLAY_NAME_FAMILY
npc.greater_demon.7246	npc.greater_demon.2025	13	EXACT_DISPLAY_NAME_FAMILY
npc.greater_demon.7871	npc.greater_demon.2025	13	EXACT_DISPLAY_NAME_FAMILY
npc.greater_skeleton_hellhound.12108	npc.greater_skeleton_hellhound.6614	13	EXACT_DISPLAY_NAME_FAMILY
npc.green_dragon.7868	npc.green_dragon.260	13	EXACT_DISPLAY_NAME_FAMILY
npc.grizzly_bear.11989	npc.grizzly_bear.2838	13	EXACT_DISPLAY_NAME_FAMILY
npc.grizzly_bear.3423	npc.grizzly_bear.2838	13	EXACT_DISPLAY_NAME_FAMILY
npc.grizzly_bear_cub.3425	npc.grizzly_bear_cub.3424	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.2316	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.2317	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.3361	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.397	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.399	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.4099	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.4660	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.5185	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.5418	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guard.9182	npc.guard	13	EXACT_DISPLAY_NAME_FAMILY
npc.guardian_of_armadyl.3446	npc.guardian_of_armadyl.3445	13	EXACT_DISPLAY_NAME_FAMILY
npc.h_a_m_guard.2537	npc.h_a_m_guard.2536	13	EXACT_DISPLAY_NAME_FAMILY
npc.h_a_m_guard.2538	npc.h_a_m_guard.2536	13	EXACT_DISPLAY_NAME_FAMILY
npc.halla.1079	npc.halla.3678	13	EXACT_DISPLAY_NAME_FAMILY
npc.headless_beast_hard.10492	npc.headless_beast.10493	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.hellhound.3133	npc.hellhound.104	13	EXACT_DISPLAY_NAME_FAMILY
npc.hellhound.7877	npc.hellhound.104	13	EXACT_DISPLAY_NAME_FAMILY
npc.hendor.9113	npc.hendor.7717	13	EXACT_DISPLAY_NAME_FAMILY
npc.hespori.11192	npc.hespori.8583	13	EXACT_DISPLAY_NAME_FAMILY
npc.hobgoblin.2241	npc.hobgoblin.132	13	EXACT_DISPLAY_NAME_FAMILY
npc.hobgoblin.3049	npc.hobgoblin.132	13	EXACT_DISPLAY_NAME_FAMILY
npc.hobgoblin.3050	npc.hobgoblin.132	13	EXACT_DISPLAY_NAME_FAMILY
npc.hopeless_creature.4695	npc.hopeless_creature.1072	13	EXACT_DISPLAY_NAME_FAMILY
npc.husk.9466	npc.husk.9454	13	EXACT_DISPLAY_NAME_FAMILY
npc.ice_giant.7878	npc.ice_giant.2085	13	EXACT_DISPLAY_NAME_FAMILY
npc.ice_troll.649	npc.ice_troll.648	13	EXACT_DISPLAY_NAME_FAMILY
npc.ice_troll.650	npc.ice_troll.648	13	EXACT_DISPLAY_NAME_FAMILY
npc.ice_troll.651	npc.ice_troll.648	13	EXACT_DISPLAY_NAME_FAMILY
npc.ice_troll_king_hard.6294	npc.ice_troll_king.5822	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.ice_wolf.647	npc.ice_wolf.645	13	EXACT_DISPLAY_NAME_FAMILY
npc.icefiend.4813	npc.icefiend.3140	13	EXACT_DISPLAY_NAME_FAMILY
npc.imp.5007	npc.imp.3134	13	EXACT_DISPLAY_NAME_FAMILY
npc.iron_dragon.7254	npc.iron_dragon.272	13	EXACT_DISPLAY_NAME_FAMILY
npc.jaguar_warrior.13660	npc.jaguar_warrior.12810	13	EXACT_DISPLAY_NAME_FAMILY
npc.jogre.2234	npc.jogre.2094	13	EXACT_DISPLAY_NAME_FAMILY
npc.jungle_demon_hard.6321	npc.jungle_demon.1443	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.jungle_spider.5243	npc.jungle_spider.3020	13	EXACT_DISPLAY_NAME_FAMILY
npc.justiciar_zachariah.12449	npc.justiciar_zachariah.7858	13	EXACT_DISPLAY_NAME_FAMILY
npc.kamil_hard.1129	npc.kamil.3458	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.karamel_hard.6310	npc.karamel.4882	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.ket_zek.15572	npc.ket_zek.3125	13	EXACT_DISPLAY_NAME_FAMILY
npc.khazard_warlord_hard.6329	npc.khazard_warlord.6390	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.king_black_dragon.12440	npc.king_black_dragon.239	13	EXACT_DISPLAY_NAME_FAMILY
npc.king_roald_hard.6328	npc.king_roald.4163	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.knight_of_ardougne.8851	npc.knight_of_ardougne.3297	13	EXACT_DISPLAY_NAME_FAMILY
npc.knight_of_ardougne.8852	npc.knight_of_ardougne.3297	13	EXACT_DISPLAY_NAME_FAMILY
npc.knight_of_saradomin.2214	npc.knight_of_saradomin.2213	13	EXACT_DISPLAY_NAME_FAMILY
npc.knight_of_varlamore.13114	npc.knight_of_varlamore.12916	13	EXACT_DISPLAY_NAME_FAMILY
npc.larry.2197	npc.larry.828	13	EXACT_DISPLAY_NAME_FAMILY
npc.lesser_demon.12376	npc.lesser_demon.2005	13	EXACT_DISPLAY_NAME_FAMILY
npc.lesser_demon.7247	npc.lesser_demon.2005	13	EXACT_DISPLAY_NAME_FAMILY
npc.lesser_demon.7248	npc.lesser_demon.2005	13	EXACT_DISPLAY_NAME_FAMILY
npc.lizardman.6916	npc.lizardman.6914	13	EXACT_DISPLAY_NAME_FAMILY
npc.locust_rider.796	npc.locust_rider.795	13	EXACT_DISPLAY_NAME_FAMILY
npc.locust_rider.800	npc.locust_rider.795	13	EXACT_DISPLAY_NAME_FAMILY
npc.lowerniel_drakan.16209	npc.lowerniel_drakan.16204	13	EXACT_DISPLAY_NAME_FAMILY
npc.lynx.11069	npc.lynx.11068	13	EXACT_DISPLAY_NAME_FAMILY
npc.mage_of_zamorak.2581	npc.mage_of_zamorak.2580	13	EXACT_DISPLAY_NAME_FAMILY
npc.malevolent_mage.12456	npc.malevolent_mage.7396	13	EXACT_DISPLAY_NAME_FAMILY
npc.man.1118	npc.man	13	EXACT_DISPLAY_NAME_FAMILY
npc.man.13872	npc.man	13	EXACT_DISPLAY_NAME_FAMILY
npc.maniacal_monkey.7118	npc.maniacal_monkey.6803	13	EXACT_DISPLAY_NAME_FAMILY
npc.market_guard.3949	npc.market_guard.2120	13	EXACT_DISPLAY_NAME_FAMILY
npc.me_hard.6320	npc.me.785	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.minotaur.12812	npc.minotaur.2481	13	EXACT_DISPLAY_NAME_FAMILY
npc.minotaur.13815	npc.minotaur.2481	13	EXACT_DISPLAY_NAME_FAMILY
npc.minotaur.2482	npc.minotaur.2481	13	EXACT_DISPLAY_NAME_FAMILY
npc.minotaur.2483	npc.minotaur.2481	13	EXACT_DISPLAY_NAME_FAMILY
npc.mogre.15230	npc.mogre.2592	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk.4246	npc.monk.2579	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.16154	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.16156	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.16273	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.528	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.529	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monk_of_zamorak.8698	npc.monk_of_zamorak.527	13	EXACT_DISPLAY_NAME_FAMILY
npc.monkey_guard.5275	npc.monkey_guard.5271	13	EXACT_DISPLAY_NAME_FAMILY
npc.monkey_zombie.5282	npc.monkey_zombie.5281	13	EXACT_DISPLAY_NAME_FAMILY
npc.monkey_zombie.5283	npc.monkey_zombie.5281	13	EXACT_DISPLAY_NAME_FAMILY
npc.mosquito_swarm.6402	npc.mosquito_swarm.6273	13	EXACT_DISPLAY_NAME_FAMILY
npc.moss_giant.3851	npc.moss_giant.2090	13	EXACT_DISPLAY_NAME_FAMILY
npc.moss_giant.8736	npc.moss_giant.2090	13	EXACT_DISPLAY_NAME_FAMILY
npc.moss_guardian_hard.6325	npc.moss_guardian.891	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.mountain_troll.4143	npc.mountain_troll.936	13	EXACT_DISPLAY_NAME_FAMILY
npc.mounted_terrorbird_gnome.2068	npc.mounted_terrorbird_gnome.2067	13	EXACT_DISPLAY_NAME_FAMILY
npc.mourner.8845	npc.mourner.8844	13	EXACT_DISPLAY_NAME_FAMILY
npc.mourner.8846	npc.mourner.8844	13	EXACT_DISPLAY_NAME_FAMILY
npc.mourner.9008	npc.mourner.8844	13	EXACT_DISPLAY_NAME_FAMILY
npc.mourner.9013	npc.mourner.8844	13	EXACT_DISPLAY_NAME_FAMILY
npc.mourner.9017	npc.mourner.8844	13	EXACT_DISPLAY_NAME_FAMILY
npc.mudskipper.4821	npc.mudskipper.4820	13	EXACT_DISPLAY_NAME_FAMILY
npc.mummy.720	npc.mummy.717	13	EXACT_DISPLAY_NAME_FAMILY
npc.mummy.724	npc.mummy.717	13	EXACT_DISPLAY_NAME_FAMILY
npc.mummy.949	npc.mummy.717	13	EXACT_DISPLAY_NAME_FAMILY
npc.myre_blamish_snail.2649	npc.myre_blamish_snail.2634	13	EXACT_DISPLAY_NAME_FAMILY
npc.nail_beast.2947	npc.nail_beast.2946	13	EXACT_DISPLAY_NAME_FAMILY
npc.nail_beast.2948	npc.nail_beast.2946	13	EXACT_DISPLAY_NAME_FAMILY
npc.nazastarool.5354	npc.nazastarool.5353	13	EXACT_DISPLAY_NAME_FAMILY
npc.nazastarool.5355	npc.nazastarool.5353	13	EXACT_DISPLAY_NAME_FAMILY
npc.nazastarool_hard.6337	npc.nazastarool.5353	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.nazastarool_hard.6338	npc.nazastarool.5353	13	EXACT_DISPLAY_NAME_FAMILY
npc.nazastarool_hard.6339	npc.nazastarool.5353	13	EXACT_DISPLAY_NAME_FAMILY
npc.necromancer.11088	npc.necromancer.1025	13	EXACT_DISPLAY_NAME_FAMILY
npc.nezikchened_hard.6318	npc.nezikchened.3962	13	DEEP_AUDIT_NPC_ENCOUNTER_FORM
npc.night_beast.12459	npc.night_beast.7409	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_athanatos.10844	npc.nylocas_athanatos.8384	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_hagios.10776	npc.nylocas_hagios.8344	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_hagios.10779	npc.nylocas_hagios.8344	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_hagios.8347	npc.nylocas_hagios.8344	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_ischyros.10774	npc.nylocas_ischyros.8342	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_ischyros.10777	npc.nylocas_ischyros.8342	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_ischyros.16234	npc.nylocas_ischyros.8342	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_ischyros.8345	npc.nylocas_ischyros.8342	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_matomenos.10820	npc.nylocas_matomenos.8366	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_matomenos.10828	npc.nylocas_matomenos.8366	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_toxobolos.10775	npc.nylocas_toxobolos.8343	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_toxobolos.10778	npc.nylocas_toxobolos.8343	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_toxobolos.16235	npc.nylocas_toxobolos.8343	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_toxobolos.8346	npc.nylocas_toxobolos.8343	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_vasilias.10787	npc.nylocas_vasilias.8355	13	EXACT_DISPLAY_NAME_FAMILY
npc.nylocas_vasilias.15983	npc.nylocas_vasilias.8355	13	EXACT_DISPLAY_NAME_FAMILY
npc.ochre_blamish_snail.2651	npc.ochre_blamish_snail.2646	13	EXACT_DISPLAY_NAME_FAMILY
npc.ogre.1153	npc.ogre.136	13	EXACT_DISPLAY_NAME_FAMILY
npc.ogre.2233	npc.ogre.136	13	EXACT_DISPLAY_NAME_FAMILY
npc.ogre_shaman.4571	npc.ogre_shaman.4382	13	EXACT_DISPLAY_NAME_FAMILY
npc.paladin.3293	npc.paladin.1144	13	EXACT_DISPLAY_NAME_FAMILY
npc.paladin.8849	npc.paladin.1144	13	EXACT_DISPLAY_NAME_FAMILY
npc.paladin.8850	npc.paladin.1144	13	EXACT_DISPLAY_NAME_FAMILY
npc.parasite.9453	npc.parasite.9452	13	EXACT_DISPLAY_NAME_FAMILY
npc.parasite.9468	npc.parasite.9452	13	EXACT_DISPLAY_NAME_FAMILY
npc.parasite.9469	npc.parasite.9452	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5740	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5741	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5742	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5743	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5744	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5745	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5746	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_fighter.5747	npc.penance_fighter.5739	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5758	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5759	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5760	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5761	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5762	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5763	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5764	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.penance_ranger.5765	npc.penance_ranger.5757	13	EXACT_DISPLAY_NAME_FAMILY
npc.pestilent_bloat.10812	npc.pestilent_bloat.8359	13	EXACT_DISPLAY_NAME_FAMILY
npc.pestilent_bloat.10813	npc.pestilent_bloat.8359	13	EXACT_DISPLAY_NAME_FAMILY
npc.pestilent_bloat.15556	npc.pestilent_bloat.8359	13	EXACT_DISPLAY_NAME_FAMILY
npc.phantom_muspah.15549	npc.phantom_muspah.12077	13	EXACT_DISPLAY_NAME_FAMILY
npc.pirate.14933	npc.pirate.521	13	EXACT_DISPLAY_NAME_FAMILY
npc.pirate.4043	npc.pirate.521	13	EXACT_DISPLAY_NAME_FAMILY
npc.pirate.523	npc.pirate.521	13	EXACT_DISPLAY_NAME_FAMILY
npc.poison_spider.11990	npc.poison_spider.3023	13	EXACT_DISPLAY_NAME_FAMILY
npc.poison_spider.5373	npc.poison_spider.3023	13	EXACT_DISPLAY_NAME_FAMILY
npc.porazdir.12448	npc.porazdir.7860	13	EXACT_DISPLAY_NAME_FAMILY
npc.prince_itzla_arkan.13770	npc.prince_itzla_arkan.13784	13	EXACT_DISPLAY_NAME_FAMILY
npc.pyrefiend.3139	npc.pyrefiend.433	13	EXACT_DISPLAY_NAME_FAMILY
