card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
item.premade_c_t_batta.2223	Premade c+t batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_c_t_batta.2223	ITEM_CONSUME	false	9
item.premade_ch_crunch.2239	Premade ch' crunch	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_ch_crunch.2239	ITEM_CONSUME	false	9
item.premade_choc_bomb.2229	Premade choc bomb	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_choc_bomb.2229	ITEM_CONSUME	false	9
item.premade_choc_s_dy.2030	Premade choc s'dy	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_choc_s_dy.2030	ITEM_CONSUME	false	9
item.premade_dr_dragon.2032	Premade dr' dragon	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.premade_dr_dragon.2032	ITEM_CONSUME	false	9
item.premade_fr_blast.2034	Premade fr' blast	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_fr_blast.2034	ITEM_CONSUME	false	9
item.premade_fr_t_batta.2225	Premade fr't batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_fr_t_batta.2225	ITEM_CONSUME	false	9
item.premade_p_punch.2036	Premade p' punch	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_p_punch.2036	ITEM_CONSUME	false	9
item.premade_s_y_crunch.2241	Premade s'y crunch	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_s_y_crunch.2241	ITEM_CONSUME	false	9
item.premade_sgg.2038	Premade sgg	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_sgg.2038	ITEM_CONSUME	false	9
item.premade_t_d_batta.2221	Premade t'd batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_t_d_batta.2221	ITEM_CONSUME	false	9
item.premade_t_d_crunch.2243	Premade t'd crunch	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_t_d_crunch.2243	ITEM_CONSUME	false	9
item.premade_ttl.2231	Premade ttl	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_ttl.2231	ITEM_CONSUME	false	9
item.premade_veg_ball.2235	Premade veg ball	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_veg_ball.2235	ITEM_CONSUME	false	9
item.premade_veg_batta.2227	Premade veg batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_veg_batta.2227	ITEM_CONSUME	false	9
item.premade_w_m_batta.2219	Premade w'm batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_w_m_batta.2219	ITEM_CONSUME	false	9
item.premade_w_m_crun.2237	Premade w'm crun'	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_w_m_crun.2237	ITEM_CONSUME	false	9
item.premade_wiz_blz_d.2040	Premade wiz blz'd	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_wiz_blz_d.2040	ITEM_CONSUME	false	9
item.premade_worm_hole.2233	Premade worm hole	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.premade_worm_hole.2233	ITEM_CONSUME	false	9
item.prescription_goggles.29974	Prescription goggles	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prescription_goggles.29974	ITEM_EQUIP	false	9
item.priest_gown.426	Priest gown	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.priest_gown.426	ITEM_EQUIP	true	9
item.prifddinas_teleport.23771	Prifddinas teleport	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.prifddinas_teleport.23771	ITEM_ACTIVATE	false	9
item.primed_bar.9727	Primed bar	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.primed_bar.9727	ITEM_PROCESS	false	9
item.primed_mind_bar.9728	Primed mind bar	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.primed_mind_bar.9728	ITEM_PROCESS	false	9
item.primordial_boots.13239	Primordial boots	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.primordial_boots.13239	ITEM_EQUIP	false	9
item.primordial_crystal.13231	Primordial crystal	A powerful crystal of strength.	ITEM	MYTHIC	PROCESSING_INPUT	cache-item-family.primordial_crystal.13231	ITEM_PROCESS	false	14
item.princely_monkey.24867	Princely monkey	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.princely_monkey.24867	ITEM_EQUIP	false	9
item.principum_red.29950	Principum red	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.principum_red.29950	ITEM_CONSUME	false	9
item.prison_uniform_top.31353	Prison uniform top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prison_uniform_top.31353	ITEM_EQUIP	false	9
item.prison_uniform_trousers.31355	Prison uniform trousers	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prison_uniform_trousers.31355	ITEM_EQUIP	false	9
item.proboscis.6319	Proboscis	A giant mosquito's proboscis, aerodynamic and sharp!	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.proboscis.6319	ITEM_PROCESS	false	14
item.progress_hat.6885	Progress hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.progress_hat.6885	ITEM_EQUIP	false	9
item.proselyte_cuisse.9676	Proselyte cuisse	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.proselyte_cuisse.9676	ITEM_EQUIP	false	9
item.proselyte_harness_f.9670	Proselyte harness f	Proselyte level armour pack.	ITEM	COMMON	UTILITY	cache-item-family.proselyte_harness_f.9670	ITEM_ACTIVATE	false	14
item.proselyte_harness_m.9666	Proselyte harness m	Proselyte level armour pack.	ITEM	COMMON	UTILITY	cache-item-family.proselyte_harness_m.9666	ITEM_ACTIVATE	false	14
item.proselyte_hauberk.9674	Proselyte hauberk	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.proselyte_hauberk.9674	ITEM_EQUIP	false	9
item.proselyte_sallet.9672	Proselyte sallet	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.proselyte_sallet.9672	ITEM_EQUIP	false	9
item.proselyte_tasset.9678	Proselyte tasset	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.proselyte_tasset.9678	ITEM_EQUIP	false	9
item.prospector_boots.12016	Prospector boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prospector_boots.12016	ITEM_EQUIP	false	9
item.prospector_helmet.12013	Prospector helmet	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prospector_helmet.12013	ITEM_EQUIP	false	9
item.prospector_jacket.12014	Prospector jacket	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prospector_jacket.12014	ITEM_EQUIP	false	9
item.prospector_legs.12015	Prospector legs	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.prospector_legs.12015	ITEM_EQUIP	false	9
item.psykk_bat_6.20883	Psykk bat (6)	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.psykk_bat_6.20883	ITEM_CONSUME	false	9
item.pure_essence.7936	Pure essence	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.pure_essence.7936	ITEM_PROCESS	false	9
item.purging_staff.29594	Purging staff	A piece of usable equipment.	ITEM	MYTHIC	COMBAT_METHOD	cache-item-family.purging_staff.29594	ITEM_EQUIP	false	9
item.purple_boater.12311	Purple boater	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_boater.12311	ITEM_EQUIP	false	9
item.purple_boots.2934	Purple boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_boots.2934	ITEM_EQUIP	true	9
item.purple_candy.24983	Purple candy	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.purple_candy.24983	ITEM_CONSUME	false	9
item.purple_cape.1029	Purple cape	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_cape.1029	ITEM_EQUIP	true	9
item.purple_dye.1773	Purple dye	A little bottle of purple dye.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.purple_dye.1773	ITEM_PROCESS	true	14
item.purple_elegant_blouse.10436	Purple elegant blouse	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_elegant_blouse.10436	ITEM_EQUIP	false	9
item.purple_elegant_legs.10418	Purple elegant legs	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_elegant_legs.10418	ITEM_EQUIP	false	9
item.purple_elegant_shirt.10416	Purple elegant shirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_elegant_shirt.10416	ITEM_EQUIP	false	9
item.purple_elegant_skirt.10438	Purple elegant skirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_elegant_skirt.10438	ITEM_EQUIP	false	9
item.purple_firelighter.10326	Purple firelighter	Makes firelighting a lot easier.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.purple_firelighter.10326	ITEM_PROCESS	false	14
item.purple_flowers.2468	Purple flowers	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.purple_flowers.2468	ITEM_EQUIP	false	9
item.purple_gloves.2942	Purple gloves	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_gloves.2942	ITEM_EQUIP	true	9
item.purple_goblin_mail.9058	Purple goblin mail	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_goblin_mail.9058	ITEM_EQUIP	true	9
item.purple_hat.2940	Purple hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_hat.2940	ITEM_EQUIP	false	9
item.purple_logs.10329	Purple logs	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.purple_logs.10329	ITEM_PROCESS	false	9
item.purple_naval_shirt.8957	Purple naval shirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_naval_shirt.8957	ITEM_EQUIP	false	9
item.purple_navy_slacks.8996	Purple navy slacks	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_navy_slacks.8996	ITEM_EQUIP	false	9
item.purple_robe_bottoms.2938	Purple robe bottoms	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_robe_bottoms.2938	ITEM_EQUIP	false	9
item.purple_robe_top.2936	Purple robe top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_robe_top.2936	ITEM_EQUIP	false	9
item.purple_slayer_helmet.21264	Purple slayer helmet	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.purple_slayer_helmet.21264	ITEM_EQUIP	false	9
item.purple_slayer_helmet_i.21266	Purple slayer helmet (i)	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.purple_slayer_helmet_i.21266	ITEM_EQUIP	false	9
item.purple_sweets.4561	Purple sweets	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.purple_sweets.4561	ITEM_CONSUME	false	9
item.purple_tricorn_hat.8964	Purple tricorn hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.purple_tricorn_hat.8964	ITEM_EQUIP	false	9
item.putrid_sticky_potion.33806	Putrid sticky potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.putrid_sticky_potion.33806	ITEM_CONSUME	false	9
item.pygmy_kraken_ink_sac.32834	Pygmy kraken ink sac	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.pygmy_kraken_ink_sac.32834	ITEM_PROCESS	false	9
item.pygmy_kraken_tentacle.32815	Pygmy kraken tentacle	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.pygmy_kraken_tentacle.32815	ITEM_PROCESS	false	9
item.pyre_logs.3438	Pyre logs	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.pyre_logs.3438	ITEM_PROCESS	false	9
item.pyromancer_boots.20710	Pyromancer boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.pyromancer_boots.20710	ITEM_EQUIP	false	9
item.pyromancer_garb.20704	Pyromancer garb	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.pyromancer_garb.20704	ITEM_EQUIP	false	9
item.pyromancer_hood.20708	Pyromancer hood	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.pyromancer_hood.20708	ITEM_EQUIP	false	9
item.pyromancer_robe.20706	Pyromancer robe	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.pyromancer_robe.20706	ITEM_EQUIP	false	9
item.pyrophosphite.21545	Pyrophosphite	A phosphate rich mineral dust.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.pyrophosphite.21545	ITEM_PROCESS	false	14
item.pysk_fish_0.20856	Pysk fish (0)	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.pysk_fish_0.20856	ITEM_CONSUME	false	9
item.quality_violet_tulip_seed.27041	Quality violet tulip seed	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.quality_violet_tulip_seed.27041	ITEM_PROCESS	true	9
item.queen_s_secateurs.7410	Queen's secateurs	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.queen_s_secateurs.7410	ITEM_PROCESS	false	9
item.quest_point_cape.9813	Quest point cape	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.quest_point_cape.9813	ITEM_EQUIP	false	9
item.quest_point_hood.9814	Quest point hood	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.quest_point_hood.9814	ITEM_EQUIP	false	9
item.quetzal_feed.28975	Quetzal feed	A sack of quetzal feed.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.quetzal_feed.28975	ITEM_PROCESS	false	14
item.rabbit_bone.7896	Rabbit bone	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rabbit_bone.7896	ITEM_PROCESS	false	9
item.rabbit_foot.10134	Rabbit foot	This could be put on a string and worn for luck.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rabbit_foot.10134	ITEM_PROCESS	false	14
item.rabbit_mould.11024	Rabbit mould	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.rabbit_mould.11024	ITEM_PROCESS	true	9
item.rabbit_snare.10031	Rabbit snare	The snare will tighten around animals passing through.	ITEM	COMMON	UTILITY	cache-item-family.rabbit_snare.10031	ITEM_ACTIVATE	false	14
item.rada_s_blessing_1.22941	Rada's blessing 1	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rada_s_blessing_1.22941	ITEM_EQUIP	false	9
item.rada_s_blessing_2.22943	Rada's blessing 2	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rada_s_blessing_2.22943	ITEM_EQUIP	false	9
item.rada_s_blessing_3.22945	Rada's blessing 3	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rada_s_blessing_3.22945	ITEM_EQUIP	false	9
item.rada_s_blessing_4.22947	Rada's blessing 4	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rada_s_blessing_4.22947	ITEM_EQUIP	false	9
item.radiant_oathplate_chest.30779	Radiant oathplate chest	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.radiant_oathplate_chest.30779	ITEM_EQUIP	false	9
item.radiant_oathplate_helm.30777	Radiant oathplate helm	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.radiant_oathplate_helm.30777	ITEM_EQUIP	false	9
item.radiant_oathplate_legs.30781	Radiant oathplate legs	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.radiant_oathplate_legs.30781	ITEM_EQUIP	false	9
item.radiant_slayer_helmet.33340	Radiant slayer helmet	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.radiant_slayer_helmet.33340	ITEM_EQUIP	false	9
item.radiant_slayer_helmet_i.33445	Radiant slayer helmet (i)	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.radiant_slayer_helmet_i.33445	ITEM_EQUIP	false	9
item.rain_bow.23357	Rain bow	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rain_bow.23357	ITEM_EQUIP	false	9
item.rainbow_crab.31677	Rainbow crab	You'll need something to break through that shell.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rainbow_crab.31677	ITEM_PROCESS	false	14
item.rainbow_crab_meat.31703	Rainbow crab meat	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.rainbow_crab_meat.31703	ITEM_CONSUME	false	9
item.rainbow_crab_paste.31710	Rainbow crab paste	A paste made by crushing a crab.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rainbow_crab_paste.31710	ITEM_PROCESS	false	14
item.rainbow_fish.10136	Rainbow fish	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.rainbow_fish.10136	ITEM_CONSUME	false	9
item.rake.5341	Rake	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.rake.5341	ITEM_PROCESS	false	9
item.rake_handle.5347	Rake handle	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.rake_handle.5347	ITEM_PROCESS	false	9
item.rake_head.5348	Rake head	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.rake_head.5348	ITEM_PROCESS	false	9
item.ram_mask.29929	Ram mask	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.ram_mask.29929	ITEM_EQUIP	false	9
item.ram_skull_helm.7917	Ram skull helm	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.ram_skull_helm.7917	ITEM_EQUIP	false	9
item.ranarr_potion_unf.99	Ranarr potion (unf)	An interactable item.	ITEM	RARE	UTILITY	cache-item-family.ranarr_potion_unf.99	ITEM_ACTIVATE	false	9
item.ranarr_seed.5295	Ranarr seed	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.ranarr_seed.5295	ITEM_PROCESS	false	9
item.ranarr_weed.257	Ranarr weed	A useful herb.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.ranarr_weed.257	ITEM_PROCESS	false	14
item.rancid_slimy_potion.33814	Rancid slimy potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.rancid_slimy_potion.33814	ITEM_CONSUME	false	9
item.ranger_boots.2577	Ranger boots	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.ranger_boots.2577	ITEM_EQUIP	false	9
item.ranger_gloves.19994	Ranger gloves	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ranger_gloves.19994	ITEM_EQUIP	false	9
item.ranger_hat.10550	Ranger hat	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.ranger_hat.10550	ITEM_EQUIP	false	9
item.rangers_tights.23249	Rangers' tights	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.rangers_tights.23249	ITEM_EQUIP	false	9
item.rangers_tunic.12596	Rangers' tunic	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.rangers_tunic.12596	ITEM_EQUIP	false	9
item.ranging_cape.9756	Ranging cape	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.ranging_cape.9756	ITEM_EQUIP	false	9
item.ranging_hood.9758	Ranging hood	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.ranging_hood.9758	ITEM_EQUIP	false	9
item.ranging_mix.11511	Ranging mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.ranging_mix.11511	ITEM_CONSUME	false	9
item.ranging_potion.173	Ranging potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.ranging_potion.173	ITEM_CONSUME	false	9
item.rank_frothy_potion.33818	Rank frothy potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.rank_frothy_potion.33818	ITEM_CONSUME	false	9
item.rapier.7142	Rapier	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.rapier.7142	ITEM_EQUIP	false	9
item.rare_enriched_bone.21553	Rare enriched bone	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rare_enriched_bone.21553	ITEM_PROCESS	false	9
item.rat_bone.7836	Rat bone	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.rat_bone.7836	ITEM_PROCESS	false	9
item.rat_pole.6773	Rat pole	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.rat_pole.6773	ITEM_EQUIP	false	9
item.rations.28422	Rations	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.rations.28422	ITEM_CONSUME	false	9
item.raurg_bonemeal.4854	Raurg bonemeal	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raurg_bonemeal.4854	ITEM_PROCESS	false	9
item.raurg_bones.4832	Raurg bones	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raurg_bones.4832	ITEM_PROCESS	false	9
item.raw-lobster	Raw lobster	It should be cooked before eating.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw-lobster	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	8
item.raw-pike	Raw pike	It should be cooked before eating.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw-pike	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	8
item.raw-swordfish	Raw swordfish	A useful piece of combat equipment.	ITEM	RARE	COMBAT_METHOD	item-family.raw-swordfish	ITEM_EQUIP	true	8
item.raw-tuna	Raw tuna	It should be cooked before eating.	ITEM	RARE	PROCESSING_INPUT	item-family.raw-tuna	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	8
item.raw_admiral_pie.7196	Raw admiral pie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_admiral_pie.7196	ITEM_PROCESS	false	9
item.raw_anchovies	Raw anchovies	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_anchovies	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_anglerfish.13439	Raw anglerfish	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_anglerfish.13439	ITEM_PROCESS	false	9
item.raw_barb_tailed_kebbit.29101	Raw barb-tailed kebbit	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_barb_tailed_kebbit.29101	ITEM_PROCESS	false	9
item.raw_bass.363	Raw bass	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_bass.363	ITEM_PROCESS	false	9
item.raw_batta.2250	Raw batta	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_batta.2250	ITEM_PROCESS	false	9
item.raw_bear_meat.2136	Raw bear meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_bear_meat.2136	ITEM_PROCESS	true	9
item.raw_beast_meat.9986	Raw beast meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_beast_meat.9986	ITEM_PROCESS	false	9
item.raw_beef	Raw beef	I need to cook this first.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_beef	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	2
item.raw_bird_meat.9978	Raw bird meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_bird_meat.9978	ITEM_PROCESS	false	9
item.raw_blue_crab_meat.31692	Raw blue crab meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_blue_crab_meat.31692	ITEM_PROCESS	false	9
item.raw_bluefin.32341	Raw bluefin	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_bluefin.32341	ITEM_PROCESS	false	9
item.raw_boar_meat.25833	Raw boar meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_boar_meat.25833	ITEM_PROCESS	true	9
item.raw_brawk_fish_3.20861	Raw brawk fish (3)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_brawk_fish_3.20861	ITEM_PROCESS	false	9
item.raw_bream.29216	Raw bream	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_bream.29216	ITEM_PROCESS	false	9
item.raw_catfish.25670	Raw catfish	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_catfish.25670	ITEM_PROCESS	false	9
item.raw_cave_eel.5001	Raw cave eel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_cave_eel.5001	ITEM_PROCESS	false	9
item.raw_cavefish.25658	Raw cavefish	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_cavefish.25658	ITEM_PROCESS	true	9
item.raw_chicken	Raw chicken	I need to cook this first.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_chicken	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_chompy.2876	Raw chompy	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_chompy.2876	ITEM_PROCESS	false	9
item.raw_cod.341	Raw cod	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_cod.341	ITEM_PROCESS	false	9
item.raw_crunchies.2202	Raw crunchies	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_crunchies.2202	ITEM_PROCESS	false	9
item.raw_dark_crab.11934	Raw dark crab	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_dark_crab.11934	ITEM_PROCESS	false	9
item.raw_dashing_kebbit.29107	Raw dashing kebbit	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_dashing_kebbit.29107	ITEM_PROCESS	false	9
item.raw_fish_pie.7186	Raw fish pie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_fish_pie.7186	ITEM_PROCESS	false	9
item.raw_fishcake.7529	Raw fishcake	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_fishcake.7529	ITEM_PROCESS	false	9
item.raw_fishlike_thing.6200	Raw fishlike thing	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_fishlike_thing.6200	ITEM_PROCESS	true	9
item.raw_garden_pie.7176	Raw garden pie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_garden_pie.7176	ITEM_PROCESS	false	9
item.raw_giant_carp.338	Raw giant carp	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_giant_carp.338	ITEM_PROCESS	false	9
item.raw_giant_krill.32309	Raw giant krill	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_giant_krill.32309	ITEM_PROCESS	false	9
item.raw_giral_bat_2.20874	Raw giral bat (2)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_giral_bat_2.20874	ITEM_PROCESS	false	9
